Line,Smell,Cause,Number of Conditions,Threshold,File
193,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/jpa/vendor/HibernateJpaDialect.java
174,complex conditional,long switch,12,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/jpa/vendor/HibernateJpaVendorAdapter.java
85,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/SpringSessionContext.java
113,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/SpringSessionContext.java
364,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateTransactionManager.java
399,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateTransactionManager.java
426,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateTransactionManager.java
477,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateTransactionManager.java
495,complex conditional,long if,8,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateTransactionManager.java
566,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateTransactionManager.java
745,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateTransactionManager.java
155,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/SessionFactoryUtils.java
164,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/SessionFactoryUtils.java
