Line,Smell,Number of Lines,Threshold,File
64,long method,139,100,../input_projects/java_projects/spring-framework/spring-context/src/test/java/org/springframework/context/expression/ApplicationContextExpressionTests.java
186,long method,110,100,../input_projects/java_projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassBeanDefinitionReader.java
276,long method,103,100,../input_projects/java_projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassPostProcessor.java
59,long method,144,100,../input_projects/java_projects/spring-framework/spring-context/src/main/java/org/springframework/context/support/PostProcessorRegistrationDelegate.java
105,long method,106,100,../input_projects/java_projects/spring-framework/spring-context/src/main/java/org/springframework/scripting/config/ScriptBeanDefinitionParser.java
396,long method,123,100,../input_projects/java_projects/spring-framework/spring-context/src/main/java/org/springframework/scheduling/annotation/ScheduledAnnotationBeanPostProcessor.java
82,long method,167,100,../input_projects/java_projects/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/handler/PathMatchingUrlHandlerMappingTests.java
136,long method,104,100,../input_projects/java_projects/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/tags/form/InputTagTests.java
166,long method,151,100,../input_projects/java_projects/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/AbstractMessageConverterMethodProcessor.java
193,long method,136,100,../input_projects/java_projects/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/config/AnnotationDrivenBeanDefinitionParser.java
36,long method,126,100,../input_projects/java_projects/spring-framework/spring-beans/src/test/java/org/springframework/beans/support/PagedListHolderTests.java
113,long method,163,100,../input_projects/java_projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/TypeConverterDelegate.java
265,long method,137,100,../input_projects/java_projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/annotation/AutowiredAnnotationBeanPostProcessor.java
1170,long method,116,100,../input_projects/java_projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/xml/BeanDefinitionParserDelegate.java
118,long method,171,100,../input_projects/java_projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/ConstructorResolver.java
385,long method,246,100,../input_projects/java_projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/ConstructorResolver.java
107,long method,121,100,../input_projects/java_projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/BeanDefinitionValueResolver.java
247,long method,152,100,../input_projects/java_projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanFactory.java
534,long method,139,100,../input_projects/java_projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanFactory.java
726,long method,107,100,../input_projects/java_projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractAutowireCapableBeanFactory.java
282,long method,115,100,../input_projects/java_projects/spring-framework/spring-core/src/test/java/org/springframework/core/type/AnnotationMetadataTests.java
731,long method,128,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/asm/MethodWriter.java
1093,long method,104,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/asm/MethodWriter.java
1661,long method,104,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/asm/MethodWriter.java
2181,long method,202,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/asm/MethodWriter.java
681,long method,428,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/asm/Frame.java
494,long method,250,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/asm/ClassWriter.java
443,long method,308,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/asm/ClassReader.java
769,long method,113,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/asm/ClassReader.java
892,long method,164,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/asm/ClassReader.java
1066,long method,174,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/asm/ClassReader.java
1250,long method,272,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/asm/ClassReader.java
1536,long method,1132,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/asm/ClassReader.java
3025,long method,167,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/asm/ClassReader.java
211,long method,127,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/util/AntPathMatcher.java
493,long method,113,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/cglib/core/ReflectUtils.java
1202,long method,146,100,../input_projects/java_projects/spring-framework/spring-core/src/main/java/org/springframework/cglib/proxy/Enhancer.java
