Line,Smell,Cause,Number of Conditions,Threshold,File
144,complex conditional,long if,4,3,../input_projects/multi_projects/node/benchmark/common.js
19,complex conditional,long switch,5,3,../input_projects/multi_projects/node/benchmark/validators/validate-object.js
40,complex conditional,long switch,5,3,../input_projects/multi_projects/node/benchmark/validators/validate-object.js
56,complex conditional,long switch,5,3,../input_projects/multi_projects/node/benchmark/es/foreach-bench.js
33,complex conditional,long switch,5,3,../input_projects/multi_projects/node/benchmark/es/spread-bench.js
25,complex conditional,long switch,7,3,../input_projects/multi_projects/node/benchmark/es/string-concatenations.js
106,complex conditional,long switch,7,3,../input_projects/multi_projects/node/benchmark/es/map-bench.js
53,complex conditional,long switch,4,3,../input_projects/multi_projects/node/benchmark/es/restparams-bench.js
20,complex conditional,long switch,4,3,../input_projects/multi_projects/node/benchmark/es/spread-assign.js
15,complex conditional,long switch,5,3,../input_projects/multi_projects/node/benchmark/events/ee-once.js
18,complex conditional,long switch,4,3,../input_projects/multi_projects/node/benchmark/events/ee-emit.js
15,complex conditional,long if,4,3,../input_projects/multi_projects/node/benchmark/dns/lookup.js
19,complex conditional,long switch,4,3,../input_projects/multi_projects/node/benchmark/fs/bench-mkdtempSync.js
18,complex conditional,long switch,4,3,../input_projects/multi_projects/node/benchmark/fs/bench-timesSync.js
23,complex conditional,long switch,4,3,../input_projects/multi_projects/node/benchmark/fs/writefile-promises.js
19,complex conditional,long switch,4,3,../input_projects/multi_projects/node/benchmark/fs/bench-existsSync.js
29,complex conditional,long switch,4,3,../input_projects/multi_projects/node/benchmark/fs/bench-accessSync.js
21,complex conditional,long if,5,3,../input_projects/multi_projects/node/benchmark/fs/bench-opendir.js
24,complex conditional,long switch,4,3,../input_projects/multi_projects/node/benchmark/fs/read-stream-throughput.js
21,complex conditional,long switch,4,3,../input_projects/multi_projects/node/benchmark/fs/write-stream-throughput.js
24,complex conditional,long switch,4,3,../input_projects/multi_projects/node/benchmark/error/node-error-stack.js
26,complex conditional,long switch,5,3,../input_projects/multi_projects/node/benchmark/error/node-error-instantiation.js
14,complex conditional,long if,4,3,../input_projects/multi_projects/node/benchmark/process/next-tick-exec-args.js
12,complex conditional,long switch,5,3,../input_projects/multi_projects/node/benchmark/process/bench-env.js
11,complex conditional,long if,5,3,../input_projects/multi_projects/node/benchmark/process/next-tick-depth-args.js
32,complex conditional,long if,10,3,../input_projects/multi_projects/node/benchmark/napi/function_args/index.js
121,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/test-npm-package.js
125,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
219,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
597,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
1190,complex conditional,long if,9,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
1258,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
1281,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
1306,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
1362,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
1664,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
1927,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
1956,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
2008,complex conditional,long if,8,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
2040,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
2056,complex conditional,long if,8,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
2075,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
2735,complex conditional,long if,16,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
2941,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
2959,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
2983,complex conditional,long if,15,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
3269,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
3356,complex conditional,long if,28,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
3556,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
3969,complex conditional,long if,13,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
4029,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
4484,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
4502,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
5178,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
5220,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
5390,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
5466,complex conditional,long if,15,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
5544,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
5594,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/github_reporter/index.js
