Line,Smell,Number of Lines,Threshold_nol,Number of Children,Threshold_noc,File
8,long class,1139,200,97,20,../input_projects/multi_projects/jython/src/org/python/core/ClasspathPyImporterDerived.java
21,long class,233,200,9,20,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
259,long class,992,200,79,20,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PySuperDerived.java
11,long class,236,200,10,20,../input_projects/multi_projects/jython/src/org/python/core/PyReflectedConstructor.java
8,long class,1154,200,100,20,../input_projects/multi_projects/jython/src/org/python/core/PyStringDerived.java
31,long class,850,200,97,20,../input_projects/multi_projects/jython/src/org/python/core/PyStringMap.java
27,long class,221,200,16,20,../input_projects/multi_projects/jython/src/org/python/core/stringlib/FieldNameIterator.java
16,long class,905,200,27,20,../input_projects/multi_projects/jython/src/org/python/core/stringlib/FloatFormatter.java
10,long class,982,200,48,20,../input_projects/multi_projects/jython/src/org/python/core/stringlib/InternalFormat.java
47,long class,589,200,29,20,../input_projects/multi_projects/jython/src/org/python/core/stringlib/InternalFormat.java
20,long class,762,200,33,20,../input_projects/multi_projects/jython/src/org/python/core/stringlib/IntegerFormatter.java
18,long class,343,200,14,20,../input_projects/multi_projects/jython/src/org/python/core/stringlib/MarkupIterator.java
25,long class,2637,200,174,20,../input_projects/multi_projects/jython/src/org/python/core/PyByteArray.java
15,long class,275,200,32,20,../input_projects/multi_projects/jython/src/org/python/core/PyBaseException.java
22,long class,634,200,97,20,../input_projects/multi_projects/jython/src/org/python/core/AstList.java
9,long class,141,200,22,20,../input_projects/multi_projects/jython/src/org/python/core/PyBuiltinCallable.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PyTupleDerived.java
37,long class,705,200,79,20,../input_projects/multi_projects/jython/src/org/python/core/PyFile.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PyObjectDerived.java
35,long class,484,200,26,20,../input_projects/multi_projects/jython/src/org/python/core/PrePy.java
22,long class,233,200,11,20,../input_projects/multi_projects/jython/src/org/python/core/SyspathJavaLoader.java
8,long class,1154,200,100,20,../input_projects/multi_projects/jython/src/org/python/core/PyShadowStringDerived.java
15,long class,1965,200,195,20,../input_projects/multi_projects/jython/src/org/python/core/PyInstance.java
10,long class,208,200,20,20,../input_projects/multi_projects/jython/src/org/python/core/PyGenerator.java
23,long class,251,200,20,20,../input_projects/multi_projects/jython/src/org/python/core/util/importer.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PyClassMethodDerived.java
