Line,Smell,Cause,Number of Conditions,Threshold,File
111,complex conditional,long if,14,3,../input_projects/multi_projects/jython/installer/src/java/org/apache/commons/cli/GnuParser.java
36,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyFrozenSet.java
301,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/ArgParser.java
367,complex conditional,long switch,4,3,../input_projects/multi_projects/jython/src/org/python/core/ArgParser.java
16,complex conditional,long switch,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyBuiltinFunctionNarrow.java
63,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyComplex.java
102,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyComplex.java
271,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyComplex.java
380,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyComplex.java
398,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyComplex.java
949,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyComplex.java
933,complex conditional,long switch,13,3,../input_projects/multi_projects/jython/src/org/python/core/PyComplex.java
21,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/MakeProxies.java
70,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/MakeProxies.java
772,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/ClasspathPyImporterDerived.java
791,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/ClasspathPyImporterDerived.java
1037,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/ClasspathPyImporterDerived.java
1070,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/ClasspathPyImporterDerived.java
1124,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/ClasspathPyImporterDerived.java
557,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
579,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
793,complex conditional,long if,7,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
857,complex conditional,long if,7,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
1066,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
1298,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
1439,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
1661,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
1719,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
36,complex conditional,long switch,8,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
58,complex conditional,long switch,28,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
123,complex conditional,long switch,22,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
175,complex conditional,long switch,15,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
222,complex conditional,long switch,6,3,../input_projects/multi_projects/jython/src/org/python/core/__builtin__.java
43,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyReflectedConstructor.java
132,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyReflectedConstructor.java
421,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyStringMap.java
512,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyStringMap.java
567,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/stringlib/FloatFormatter.java
605,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/stringlib/FloatFormatter.java
715,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/stringlib/FloatFormatter.java
766,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/stringlib/FloatFormatter.java
859,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/stringlib/FloatFormatter.java
177,complex conditional,long switch,8,3,../input_projects/multi_projects/jython/src/org/python/core/stringlib/FloatFormatter.java
914,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/stringlib/InternalFormat.java
78,complex conditional,long switch,11,3,../input_projects/multi_projects/jython/src/org/python/core/stringlib/IntegerFormatter.java
262,complex conditional,long switch,12,3,../input_projects/multi_projects/jython/src/org/python/core/stringlib/IntegerFormatter.java
176,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/stringlib/MarkupIterator.java
248,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/stringlib/MarkupIterator.java
57,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/ContextGuard.java
40,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/Deriveds.java
357,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyByteArray.java
466,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyByteArray.java
539,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyByteArray.java
680,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyByteArray.java
713,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyByteArray.java
1312,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyByteArray.java
2065,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyByteArray.java
2261,complex conditional,long if,8,3,../input_projects/multi_projects/jython/src/org/python/core/PyByteArray.java
2374,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyByteArray.java
2528,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyByteArray.java
2610,complex conditional,long if,8,3,../input_projects/multi_projects/jython/src/org/python/core/PyByteArray.java
129,complex conditional,long if,8,3,../input_projects/multi_projects/jython/src/org/python/core/PyJavaPackage.java
157,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyJavaPackage.java
171,complex conditional,long switch,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyBaseException.java
461,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/AstList.java
89,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyTraceback.java
127,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyBuiltinCallable.java
44,complex conditional,long switch,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyBuiltinMethodNarrow.java
221,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyFile.java
298,complex conditional,long if,8,3,../input_projects/multi_projects/jython/src/org/python/core/PyFile.java
488,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyFile.java
251,complex conditional,long switch,8,3,../input_projects/multi_projects/jython/src/org/python/core/PyFile.java
397,complex conditional,long switch,6,3,../input_projects/multi_projects/jython/src/org/python/core/PrePy.java
103,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyInstance.java
126,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyInstance.java
220,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyInstance.java
238,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyInstance.java
256,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyInstance.java
285,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyInstance.java
435,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyInstance.java
486,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyInstance.java
496,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyInstance.java
61,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/util/ExtraMath.java
47,complex conditional,long if,10,3,../input_projects/multi_projects/jython/src/org/python/core/util/ByteSwapper.java
43,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/util/StringCounter.java
73,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyFileReader.java
243,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyMethod.java
