Line,Smell,Cause,Number of Conditions,Threshold,File
83,complex conditional,long if,6,3,../input_projects/multi_projects/zulip/zerver/webhooks/teamcity/view.py
115,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/webhooks/teamcity/view.py
56,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/webhooks/netlify/view.py
33,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/webhooks/gitea/view.py
175,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/webhooks/jira/view.py
219,complex conditional,long if,11,3,../input_projects/multi_projects/zulip/zerver/webhooks/jira/view.py
179,complex conditional,long if,7,3,../input_projects/multi_projects/zulip/zerver/webhooks/semaphore/view.py
169,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/webhooks/github/view.py
684,complex conditional,long if,13,3,../input_projects/multi_projects/zulip/zerver/webhooks/github/view.py
856,complex conditional,long if,25,3,../input_projects/multi_projects/zulip/zerver/webhooks/github/view.py
48,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/webhooks/pivotal/view.py
117,complex conditional,long if,16,3,../input_projects/multi_projects/zulip/zerver/webhooks/pivotal/view.py
54,complex conditional,long if,8,3,../input_projects/multi_projects/zulip/zerver/webhooks/basecamp/view.py
29,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/webhooks/updown/view.py
245,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/webhooks/raygun/view.py
170,complex conditional,long if,9,3,../input_projects/multi_projects/zulip/zerver/webhooks/freshstatus/view.py
60,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/webhooks/groove/view.py
63,complex conditional,long if,14,3,../input_projects/multi_projects/zulip/zerver/webhooks/newrelic/view.py
125,complex conditional,long if,7,3,../input_projects/multi_projects/zulip/zerver/webhooks/lidarr/view.py
86,complex conditional,long if,13,3,../input_projects/multi_projects/zulip/zerver/webhooks/trello/view/card_actions.py
38,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/webhooks/trello/view/board_actions.py
126,complex conditional,long if,7,3,../input_projects/multi_projects/zulip/zerver/webhooks/sentry/view.py
199,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/webhooks/sentry/view.py
283,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/webhooks/sentry/view.py
62,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/webhooks/opbeat/view.py
77,complex conditional,long if,8,3,../input_projects/multi_projects/zulip/zerver/webhooks/opbeat/view.py
192,complex conditional,long if,8,3,../input_projects/multi_projects/zulip/zerver/webhooks/gogs/view.py
150,complex conditional,long if,10,3,../input_projects/multi_projects/zulip/zerver/webhooks/sonarr/view.py
38,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/webhooks/gosquared/view.py
49,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/webhooks/travis/view.py
112,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/webhooks/stripe/view.py
128,complex conditional,long if,7,3,../input_projects/multi_projects/zulip/zerver/webhooks/stripe/view.py
161,complex conditional,long if,15,3,../input_projects/multi_projects/zulip/zerver/webhooks/stripe/view.py
215,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/webhooks/stripe/view.py
281,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/views/registration.py
335,complex conditional,long if,12,3,../input_projects/multi_projects/zulip/zerver/views/registration.py
449,complex conditional,long if,17,3,../input_projects/multi_projects/zulip/zerver/views/registration.py
828,complex conditional,long if,7,3,../input_projects/multi_projects/zulip/zerver/views/registration.py
989,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/registration.py
1074,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/registration.py
1153,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/registration.py
329,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/views/user_settings.py
373,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/user_settings.py
192,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/auth.py
247,complex conditional,long if,6,3,../input_projects/multi_projects/zulip/zerver/views/auth.py
669,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/auth.py
705,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/auth.py
854,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/auth.py
873,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/auth.py
63,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/custom_profile_fields.py
86,complex conditional,long if,6,3,../input_projects/multi_projects/zulip/zerver/views/documentation.py
126,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/documentation.py
173,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/documentation.py
200,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/views/documentation.py
305,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/views/documentation.py
276,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/streams.py
318,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/streams.py
359,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/streams.py
733,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/views/streams.py
767,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/streams.py
41,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/home.py
216,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/upload.py
229,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/views/users.py
284,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/views/users.py
376,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/users.py
385,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/views/users.py
507,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/users.py
45,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/message_send.py
152,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/message_send.py
181,complex conditional,long if,7,3,../input_projects/multi_projects/zulip/zerver/views/message_send.py
98,complex conditional,long if,7,3,../input_projects/multi_projects/zulip/zerver/views/presence.py
107,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zerver/views/message_fetch.py
182,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/message_fetch.py
196,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/realm.py
421,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/views/realm.py
89,complex conditional,long if,6,3,../input_projects/multi_projects/zulip/zerver/views/events_register.py
33,complex conditional,long if,8,3,../input_projects/multi_projects/zulip/zerver/views/typing.py
146,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/middleware.py
171,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/middleware.py
336,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/middleware.py
366,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/middleware.py
385,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zerver/middleware.py
287,complex conditional,long if,6,3,../input_projects/multi_projects/zulip/zproject/computed_settings.py
1072,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zproject/computed_settings.py
1123,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zproject/computed_settings.py
242,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zproject/backends.py
705,complex conditional,long if,8,3,../input_projects/multi_projects/zulip/zproject/backends.py
773,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zproject/backends.py
834,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zproject/backends.py
1200,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zproject/backends.py
1250,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zproject/backends.py
1291,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zproject/backends.py
1422,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zproject/backends.py
1617,complex conditional,long if,10,3,../input_projects/multi_projects/zulip/zproject/backends.py
2070,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zproject/backends.py
2503,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zproject/backends.py
2745,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/zproject/backends.py
142,complex conditional,long if,5,3,../input_projects/multi_projects/zulip/zproject/dev_settings.py
257,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/analytics/tests/test_counts.py
136,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/analytics/lib/counts.py
315,complex conditional,long if,6,3,../input_projects/multi_projects/zulip/analytics/lib/counts.py
181,complex conditional,long if,19,3,../input_projects/multi_projects/zulip/analytics/views/support.py
269,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/analytics/views/support.py
419,complex conditional,long if,12,3,../input_projects/multi_projects/zulip/analytics/views/support.py
70,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/analytics/views/installation_activity.py
202,complex conditional,long if,6,3,../input_projects/multi_projects/zulip/analytics/views/installation_activity.py
272,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/analytics/views/stats.py
292,complex conditional,long if,8,3,../input_projects/multi_projects/zulip/analytics/views/stats.py
372,complex conditional,long if,9,3,../input_projects/multi_projects/zulip/analytics/views/stats.py
447,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/analytics/views/stats.py
502,complex conditional,long if,7,3,../input_projects/multi_projects/zulip/analytics/views/stats.py
78,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/analytics/views/realm_activity.py
123,complex conditional,long if,4,3,../input_projects/multi_projects/zulip/analytics/views/remote_activity.py
