Line,Smell,Number of Lines,Threshold,File
1441,long method,101,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_notification_emails.py
1622,long method,127,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_notification_emails.py
922,long method,101,100,../input_projects/multi_projects/zulip/zerver/tests/test_user_groups.py
1025,long method,107,100,../input_projects/multi_projects/zulip/zerver/tests/test_user_groups.py
1207,long method,121,100,../input_projects/multi_projects/zulip/zerver/tests/test_user_groups.py
353,long method,109,100,../input_projects/multi_projects/zulip/zerver/tests/test_email_notifications.py
427,long method,132,100,../input_projects/multi_projects/zulip/zerver/tests/test_scheduled_messages.py
115,long method,258,100,../input_projects/multi_projects/zulip/zerver/tests/test_queue_worker.py
845,long method,207,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_edit.py
1142,long method,153,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_edit.py
1380,long method,265,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_edit.py
1648,long method,148,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_edit.py
1798,long method,166,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_edit.py
1966,long method,141,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_edit.py
2428,long method,149,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_edit.py
2738,long method,194,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_edit.py
3822,long method,111,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_edit.py
4599,long method,143,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_edit.py
4755,long method,101,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_edit.py
71,long method,161,100,../input_projects/multi_projects/zulip/zerver/tests/test_typed_endpoint.py
132,long method,127,100,../input_projects/multi_projects/zulip/zerver/tests/test_new_users.py
1236,long method,103,100,../input_projects/multi_projects/zulip/zerver/tests/test_signup.py
3483,long method,113,100,../input_projects/multi_projects/zulip/zerver/tests/test_signup.py
3605,long method,101,100,../input_projects/multi_projects/zulip/zerver/tests/test_signup.py
613,long method,244,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_fetch.py
912,long method,142,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_fetch.py
1058,long method,578,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_fetch.py
1824,long method,105,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_fetch.py
2555,long method,139,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_fetch.py
2760,long method,218,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_fetch.py
3056,long method,270,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_fetch.py
3973,long method,125,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_fetch.py
347,long method,269,100,../input_projects/multi_projects/zulip/zerver/tests/test_slack_importer.py
872,long method,198,100,../input_projects/multi_projects/zulip/zerver/tests/test_slack_importer.py
1073,long method,110,100,../input_projects/multi_projects/zulip/zerver/tests/test_slack_importer.py
183,long method,101,100,../input_projects/multi_projects/zulip/zerver/tests/test_auth_backends.py
538,long method,117,100,../input_projects/multi_projects/zulip/zerver/tests/test_auth_backends.py
7397,long method,126,100,../input_projects/multi_projects/zulip/zerver/tests/test_auth_backends.py
665,long method,145,100,../input_projects/multi_projects/zulip/zerver/tests/test_users.py
972,long method,138,100,../input_projects/multi_projects/zulip/zerver/tests/test_users.py
1656,long method,126,100,../input_projects/multi_projects/zulip/zerver/tests/test_users.py
1906,long method,374,100,../input_projects/multi_projects/zulip/zerver/tests/test_users.py
406,long method,104,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_send.py
1552,long method,141,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_send.py
2609,long method,107,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_send.py
272,long method,128,100,../input_projects/multi_projects/zulip/zerver/tests/test_events.py
612,long method,220,100,../input_projects/multi_projects/zulip/zerver/tests/test_events.py
834,long method,169,100,../input_projects/multi_projects/zulip/zerver/tests/test_events.py
1649,long method,159,100,../input_projects/multi_projects/zulip/zerver/tests/test_events.py
3990,long method,293,100,../input_projects/multi_projects/zulip/zerver/tests/test_events.py
306,long method,105,100,../input_projects/multi_projects/zulip/zerver/tests/test_rocketchat_importer.py
870,long method,180,100,../input_projects/multi_projects/zulip/zerver/tests/test_rocketchat_importer.py
34,long method,116,100,../input_projects/multi_projects/zulip/zerver/tests/test_realm_linkifiers.py
273,long method,110,100,../input_projects/multi_projects/zulip/zerver/tests/test_realm_linkifiers.py
203,long method,131,100,../input_projects/multi_projects/zulip/zerver/tests/test_mattermost_importer.py
652,long method,101,100,../input_projects/multi_projects/zulip/zerver/tests/test_mattermost_importer.py
755,long method,130,100,../input_projects/multi_projects/zulip/zerver/tests/test_mattermost_importer.py
239,long method,117,100,../input_projects/multi_projects/zulip/zerver/tests/test_invite.py
359,long method,155,100,../input_projects/multi_projects/zulip/zerver/tests/test_invite.py
450,long method,117,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_flags.py
960,long method,216,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_flags.py
1933,long method,189,100,../input_projects/multi_projects/zulip/zerver/tests/test_message_flags.py
1213,long method,175,100,../input_projects/multi_projects/zulip/zerver/tests/test_markdown.py
14,long method,164,100,../input_projects/multi_projects/zulip/zerver/tests/test_notification_data.py
180,long method,157,100,../input_projects/multi_projects/zulip/zerver/tests/test_notification_data.py
498,long method,133,100,../input_projects/multi_projects/zulip/zerver/tests/test_reactions.py
34,long method,113,100,../input_projects/multi_projects/zulip/zerver/management/commands/backup.py
96,long method,103,100,../input_projects/multi_projects/zulip/zerver/management/commands/send_custom_email.py
112,long method,107,100,../input_projects/multi_projects/zulip/zerver/management/commands/export.py
100,long method,142,100,../input_projects/multi_projects/zulip/zerver/management/commands/export_search.py
28,long method,111,100,../input_projects/multi_projects/zulip/zerver/openapi/test_curl_examples.py
355,long method,104,100,../input_projects/multi_projects/zulip/zerver/forms.py
744,long method,132,100,../input_projects/multi_projects/zulip/zerver/tornado/event_queue.py
984,long method,194,100,../input_projects/multi_projects/zulip/zerver/tornado/event_queue.py
1243,long method,140,100,../input_projects/multi_projects/zulip/zerver/tornado/event_queue.py
109,long method,113,100,../input_projects/multi_projects/zulip/zerver/tornado/views.py
108,long method,114,100,../input_projects/multi_projects/zulip/zerver/context_processors.py
402,long method,134,100,../input_projects/multi_projects/zulip/zerver/data_import/mattermost.py
539,long method,107,100,../input_projects/multi_projects/zulip/zerver/data_import/mattermost.py
876,long method,139,100,../input_projects/multi_projects/zulip/zerver/data_import/mattermost.py
238,long method,118,100,../input_projects/multi_projects/zulip/zerver/data_import/slack.py
488,long method,168,100,../input_projects/multi_projects/zulip/zerver/data_import/slack.py
844,long method,189,100,../input_projects/multi_projects/zulip/zerver/data_import/slack.py
1342,long method,115,100,../input_projects/multi_projects/zulip/zerver/data_import/slack.py
457,long method,122,100,../input_projects/multi_projects/zulip/zerver/data_import/rocketchat.py
606,long method,212,100,../input_projects/multi_projects/zulip/zerver/data_import/rocketchat.py
651,long method,136,100,../input_projects/multi_projects/zulip/zerver/data_import/rocketchat.py
1053,long method,206,100,../input_projects/multi_projects/zulip/zerver/data_import/rocketchat.py
417,long method,162,100,../input_projects/multi_projects/zulip/zerver/actions/user_settings.py
440,long method,144,100,../input_projects/multi_projects/zulip/zerver/actions/create_user.py
707,long method,153,100,../input_projects/multi_projects/zulip/zerver/actions/streams.py
1193,long method,151,100,../input_projects/multi_projects/zulip/zerver/actions/streams.py
212,long method,121,100,../input_projects/multi_projects/zulip/zerver/actions/invites.py
112,long method,128,100,../input_projects/multi_projects/zulip/zerver/actions/users.py
370,long method,722,100,../input_projects/multi_projects/zulip/zerver/actions/message_edit.py
1188,long method,172,100,../input_projects/multi_projects/zulip/zerver/actions/message_edit.py
134,long method,116,100,../input_projects/multi_projects/zulip/zerver/actions/scheduled_messages.py
220,long method,288,100,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
578,long method,142,100,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
853,long method,373,100,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
1612,long method,178,100,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
155,long method,185,100,../input_projects/multi_projects/zulip/zerver/actions/create_realm.py
252,long method,135,100,../input_projects/multi_projects/zulip/zerver/actions/message_flags.py
143,long method,103,100,../input_projects/multi_projects/zulip/zerver/lib/create_user.py
674,long method,110,100,../input_projects/multi_projects/zulip/zerver/lib/streams.py
133,long method,141,100,../input_projects/multi_projects/zulip/zerver/lib/home.py
1296,long method,110,100,../input_projects/multi_projects/zulip/zerver/lib/narrow.py
119,long method,579,100,../input_projects/multi_projects/zulip/zerver/lib/events.py
738,long method,788,100,../input_projects/multi_projects/zulip/zerver/lib/events.py
1529,long method,142,100,../input_projects/multi_projects/zulip/zerver/lib/events.py
862,long method,117,100,../input_projects/multi_projects/zulip/zerver/lib/markdown/__init__.py
1240,long method,143,100,../input_projects/multi_projects/zulip/zerver/lib/markdown/__init__.py
2427,long method,103,100,../input_projects/multi_projects/zulip/zerver/lib/markdown/__init__.py
2562,long method,133,100,../input_projects/multi_projects/zulip/zerver/lib/markdown/__init__.py
432,long method,138,100,../input_projects/multi_projects/zulip/zerver/lib/typed_endpoint.py
342,long method,155,100,../input_projects/multi_projects/zulip/zerver/lib/request.py
373,long method,122,100,../input_projects/multi_projects/zulip/zerver/lib/request.py
1148,long method,118,100,../input_projects/multi_projects/zulip/zerver/lib/message.py
1600,long method,107,100,../input_projects/multi_projects/zulip/zerver/lib/message.py
553,long method,123,100,../input_projects/multi_projects/zulip/zerver/lib/export.py
679,long method,224,100,../input_projects/multi_projects/zulip/zerver/lib/export.py
1244,long method,164,100,../input_projects/multi_projects/zulip/zerver/lib/export.py
1449,long method,123,100,../input_projects/multi_projects/zulip/zerver/lib/export.py
1924,long method,101,100,../input_projects/multi_projects/zulip/zerver/lib/export.py
52,long method,120,100,../input_projects/multi_projects/zulip/zerver/lib/notification_data.py
748,long method,152,100,../input_projects/multi_projects/zulip/zerver/lib/import_realm.py
927,long method,512,100,../input_projects/multi_projects/zulip/zerver/lib/import_realm.py
23,long method,138,100,../input_projects/multi_projects/zulip/zerver/lib/bulk_create.py
118,long method,135,100,../input_projects/multi_projects/zulip/zerver/lib/soft_deactivation.py
421,long method,123,100,../input_projects/multi_projects/zulip/zerver/lib/user_groups.py
440,long method,115,100,../input_projects/multi_projects/zulip/zerver/lib/test_helpers.py
591,long method,110,100,../input_projects/multi_projects/zulip/zerver/lib/test_helpers.py
594,long method,105,100,../input_projects/multi_projects/zulip/zerver/lib/test_helpers.py
196,long method,161,100,../input_projects/multi_projects/zulip/zerver/lib/email_notifications.py
389,long method,204,100,../input_projects/multi_projects/zulip/zerver/lib/email_notifications.py
81,long method,138,100,../input_projects/multi_projects/zulip/zerver/lib/send_email.py
440,long method,124,100,../input_projects/multi_projects/zulip/zerver/lib/subscription_info.py
112,long method,116,100,../input_projects/multi_projects/zulip/zerver/lib/remote_server.py
237,long method,114,100,../input_projects/multi_projects/zulip/zerver/lib/push_notifications.py
448,long method,120,100,../input_projects/multi_projects/zulip/zerver/lib/push_notifications.py
1254,long method,161,100,../input_projects/multi_projects/zulip/zerver/lib/push_notifications.py
1021,long method,163,100,../input_projects/multi_projects/zulip/zerver/worker/queue_processors.py
546,long method,114,100,../input_projects/multi_projects/zulip/zerver/webhooks/clubhouse/view.py
48,long method,106,100,../input_projects/multi_projects/zulip/zerver/webhooks/grafana/view.py
