Line,Smell,Threshold,File
260,long message chain,4,../input_projects/py_projects/django/tests/gis_tests/geo3d/tests.py
263,long message chain,4,../input_projects/py_projects/django/tests/gis_tests/geo3d/tests.py
273,long message chain,4,../input_projects/py_projects/django/tests/gis_tests/geo3d/tests.py
276,long message chain,4,../input_projects/py_projects/django/tests/gis_tests/geo3d/tests.py
389,long message chain,4,../input_projects/py_projects/django/tests/gis_tests/distapp/tests.py
15,long message chain,4,../input_projects/py_projects/django/tests/gis_tests/gis_migrations/migrations/0001_initial.py
23,long message chain,4,../input_projects/py_projects/django/docs/_ext/ticket_role.py
883,long message chain,4,../input_projects/py_projects/django/django/forms/models.py
922,long message chain,4,../input_projects/py_projects/django/django/forms/models.py
927,long message chain,4,../input_projects/py_projects/django/django/forms/models.py
240,long message chain,4,../input_projects/py_projects/django/django/core/serializers/xml_serializer.py
245,long message chain,4,../input_projects/py_projects/django/django/core/serializers/xml_serializer.py
249,long message chain,4,../input_projects/py_projects/django/django/core/serializers/xml_serializer.py
261,long message chain,4,../input_projects/py_projects/django/django/core/serializers/xml_serializer.py
264,long message chain,4,../input_projects/py_projects/django/django/core/serializers/xml_serializer.py
267,long message chain,4,../input_projects/py_projects/django/django/core/serializers/xml_serializer.py
127,long message chain,4,../input_projects/py_projects/django/django/core/serializers/python.py
129,long message chain,4,../input_projects/py_projects/django/django/core/serializers/python.py
131,long message chain,4,../input_projects/py_projects/django/django/core/serializers/python.py
143,long message chain,4,../input_projects/py_projects/django/django/core/serializers/python.py
146,long message chain,4,../input_projects/py_projects/django/django/core/serializers/python.py
149,long message chain,4,../input_projects/py_projects/django/django/core/serializers/python.py
53,long message chain,4,../input_projects/py_projects/django/django/utils/html.py
295,long message chain,4,../input_projects/py_projects/django/django/utils/html.py
162,long message chain,4,../input_projects/py_projects/django/django/contrib/auth/management/__init__.py
243,long message chain,4,../input_projects/py_projects/django/django/contrib/admin/options.py
199,long message chain,4,../input_projects/py_projects/django/django/contrib/admin/widgets.py
305,long message chain,4,../input_projects/py_projects/django/django/contrib/admin/helpers.py
309,long message chain,4,../input_projects/py_projects/django/django/contrib/admin/helpers.py
379,long message chain,4,../input_projects/py_projects/django/django/contrib/contenttypes/fields.py
411,long message chain,4,../input_projects/py_projects/django/django/contrib/admindocs/views.py
