Line,Smell,Number of Lines,Threshold_nol,Number of Children,Threshold_noc,File
15,long class,312,200,17,20,../input_projects/py_projects/pandas/pandas/tests/test_multilevel.py
148,long class,572,200,34,20,../input_projects/py_projects/pandas/pandas/tests/plotting/test_misc.py
38,long class,353,200,26,20,../input_projects/py_projects/pandas/pandas/tests/plotting/test_boxplot_method.py
394,long class,367,200,27,20,../input_projects/py_projects/pandas/pandas/tests/plotting/test_boxplot_method.py
47,long class,1668,200,113,20,../input_projects/py_projects/pandas/pandas/tests/plotting/test_datetimelike.py
32,long class,638,200,67,20,../input_projects/py_projects/pandas/pandas/tests/plotting/frame/test_frame_color.py
54,long class,2526,200,176,20,../input_projects/py_projects/pandas/pandas/tests/plotting/frame/test_frame.py
33,long class,719,200,37,20,../input_projects/py_projects/pandas/pandas/tests/plotting/frame/test_frame_subplots.py
20,long class,252,200,12,20,../input_projects/py_projects/pandas/pandas/tests/plotting/frame/test_frame_legend.py
40,long class,213,200,26,20,../input_projects/py_projects/pandas/pandas/tests/plotting/test_hist_method.py
256,long class,404,200,25,20,../input_projects/py_projects/pandas/pandas/tests/plotting/test_hist_method.py
663,long class,308,200,20,20,../input_projects/py_projects/pandas/pandas/tests/plotting/test_hist_method.py
55,long class,930,200,89,20,../input_projects/py_projects/pandas/pandas/tests/plotting/test_series.py
49,long class,973,200,46,20,../input_projects/py_projects/pandas/pandas/tests/window/test_groupby.py
220,long class,225,200,9,20,../input_projects/py_projects/pandas/pandas/tests/window/test_pairwise.py
41,long class,648,200,34,20,../input_projects/py_projects/pandas/pandas/tests/window/test_timeseries_window.py
85,long class,520,200,30,20,../input_projects/py_projects/pandas/pandas/tests/arrays/test_datetimelike.py
608,long class,288,200,18,20,../input_projects/py_projects/pandas/pandas/tests/arrays/test_datetimelike.py
36,long class,747,200,63,20,../input_projects/py_projects/pandas/pandas/tests/arrays/categorical/test_constructors.py
130,long class,284,200,18,20,../input_projects/py_projects/pandas/pandas/tests/arrays/categorical/test_operators.py
22,long class,327,200,20,20,../input_projects/py_projects/pandas/pandas/tests/arrays/categorical/test_analytics.py
37,long class,513,200,22,20,../input_projects/py_projects/pandas/pandas/tests/arrays/categorical/test_repr.py
20,long class,364,200,19,20,../input_projects/py_projects/pandas/pandas/tests/arrays/categorical/test_api.py
11,long class,207,200,10,20,../input_projects/py_projects/pandas/pandas/tests/arrays/timedeltas/test_reductions.py
17,long class,229,200,14,20,../input_projects/py_projects/pandas/pandas/tests/arrays/boolean/test_logical.py
15,long class,270,200,21,20,../input_projects/py_projects/pandas/pandas/tests/arrays/sparse/test_constructors.py
27,long class,365,200,20,20,../input_projects/py_projects/pandas/pandas/tests/arrays/sparse/test_arithmetics.py
30,long class,242,200,21,20,../input_projects/py_projects/pandas/pandas/tests/arrays/test_datetimes.py
311,long class,516,200,29,20,../input_projects/py_projects/pandas/pandas/tests/arrays/test_datetimes.py
207,long class,232,200,8,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_period.py
627,long class,759,200,38,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_period.py
1441,long class,234,200,10,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_period.py
160,long class,231,200,6,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_datetime64.py
394,long class,400,200,12,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_datetime64.py
801,long class,415,200,18,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_datetime64.py
1219,long class,400,200,9,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_datetime64.py
1744,long class,258,200,10,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_datetime64.py
2005,long class,381,200,13,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_datetime64.py
273,long class,392,200,13,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_timedelta64.py
733,long class,700,200,24,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_timedelta64.py
1436,long class,698,200,33,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_timedelta64.py
77,long class,229,200,15,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_interval.py
371,long class,280,200,20,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_numeric.py
654,long class,226,200,19,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_numeric.py
883,long class,238,200,12,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_numeric.py
1257,long class,207,200,9,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_numeric.py
84,long class,291,200,17,20,../input_projects/py_projects/pandas/pandas/tests/arithmetic/test_object.py
33,long class,210,200,3,20,../input_projects/py_projects/pandas/pandas/tests/api/test_api.py
55,long class,259,200,14,20,../input_projects/py_projects/pandas/pandas/tests/generic/test_generic.py
16,long class,210,200,12,20,../input_projects/py_projects/pandas/pandas/tests/generic/test_duplicate_labels.py
141,long class,506,200,25,20,../input_projects/py_projects/pandas/pandas/tests/indexing/test_chaining_and_caching.py
48,long class,525,200,21,20,../input_projects/py_projects/pandas/pandas/tests/indexing/test_categorical.py
60,long class,1173,200,59,20,../input_projects/py_projects/pandas/pandas/tests/indexing/test_iloc.py
255,long class,1429,200,85,20,../input_projects/py_projects/pandas/pandas/tests/indexing/test_loc.py
1748,long class,243,200,16,20,../input_projects/py_projects/pandas/pandas/tests/indexing/test_loc.py
1994,long class,214,200,13,20,../input_projects/py_projects/pandas/pandas/tests/indexing/test_loc.py
3101,long class,265,200,18,20,../input_projects/py_projects/pandas/pandas/tests/indexing/test_loc.py
39,long class,625,200,29,20,../input_projects/py_projects/pandas/pandas/tests/indexing/test_indexing.py
28,long class,661,200,17,20,../input_projects/py_projects/pandas/pandas/tests/indexing/test_floats.py
549,long class,202,200,16,20,../input_projects/py_projects/pandas/pandas/tests/indexing/test_coercion.py
19,long class,216,200,15,20,../input_projects/py_projects/pandas/pandas/tests/indexing/multiindex/test_multiindex.py
23,long class,455,200,21,20,../input_projects/py_projects/pandas/pandas/tests/indexing/multiindex/test_setitem.py
35,long class,402,200,23,20,../input_projects/py_projects/pandas/pandas/tests/indexing/multiindex/test_loc.py
23,long class,773,200,14,20,../input_projects/py_projects/pandas/pandas/tests/indexing/multiindex/test_slice.py
15,long class,241,200,10,20,../input_projects/py_projects/pandas/pandas/tests/indexing/multiindex/test_partial.py
23,long class,217,200,14,20,../input_projects/py_projects/pandas/pandas/tests/indexing/test_partial.py
243,long class,440,200,11,20,../input_projects/py_projects/pandas/pandas/tests/indexing/test_partial.py
246,long class,331,200,15,20,../input_projects/py_projects/pandas/pandas/tests/reductions/test_reductions.py
580,long class,697,200,34,20,../input_projects/py_projects/pandas/pandas/tests/reductions/test_reductions.py
1405,long class,268,200,13,20,../input_projects/py_projects/pandas/pandas/tests/reductions/test_reductions.py
27,long class,210,200,20,20,../input_projects/py_projects/pandas/pandas/tests/scalar/timedelta/test_timedelta.py
283,long class,353,200,21,20,../input_projects/py_projects/pandas/pandas/tests/scalar/timedelta/test_timedelta.py
26,long class,314,200,26,20,../input_projects/py_projects/pandas/pandas/tests/scalar/timedelta/test_arithmetic.py
343,long class,622,200,48,20,../input_projects/py_projects/pandas/pandas/tests/scalar/timedelta/test_arithmetic.py
68,long class,546,200,23,20,../input_projects/py_projects/pandas/pandas/tests/scalar/period/test_period.py
789,long class,317,200,21,20,../input_projects/py_projects/pandas/pandas/tests/scalar/period/test_period.py
17,long class,383,200,13,20,../input_projects/py_projects/pandas/pandas/tests/scalar/period/test_arithmetic.py
16,long class,812,200,18,20,../input_projects/py_projects/pandas/pandas/tests/scalar/period/test_asfreq.py
24,long class,359,200,17,20,../input_projects/py_projects/pandas/pandas/tests/scalar/timestamp/methods/test_round.py
27,long class,324,200,14,20,../input_projects/py_projects/pandas/pandas/tests/scalar/timestamp/methods/test_tz_localize.py
475,long class,527,200,29,20,../input_projects/py_projects/pandas/pandas/tests/scalar/timestamp/test_constructors.py
46,long class,213,200,11,20,../input_projects/py_projects/pandas/pandas/tests/scalar/timestamp/test_timestamp.py
516,long class,353,200,31,20,../input_projects/py_projects/pandas/pandas/tests/scalar/timestamp/test_timestamp.py
14,long class,269,200,12,20,../input_projects/py_projects/pandas/pandas/tests/scalar/timestamp/test_comparisons.py
24,long class,290,200,18,20,../input_projects/py_projects/pandas/pandas/tests/scalar/timestamp/test_arithmetic.py
21,long class,428,200,14,20,../input_projects/py_projects/pandas/pandas/tests/indexes/ranges/test_setops.py
14,long class,608,200,42,20,../input_projects/py_projects/pandas/pandas/tests/indexes/ranges/test_range.py
22,long class,244,200,18,20,../input_projects/py_projects/pandas/pandas/tests/indexes/base_class/test_setops.py
33,long class,412,200,19,20,../input_projects/py_projects/pandas/pandas/tests/indexes/test_common.py
28,long class,341,200,11,20,../input_projects/py_projects/pandas/pandas/tests/indexes/interval/test_interval_range.py
29,long class,861,200,34,20,../input_projects/py_projects/pandas/pandas/tests/indexes/interval/test_interval.py
256,long class,246,200,15,20,../input_projects/py_projects/pandas/pandas/tests/indexes/interval/test_indexing.py
208,long class,329,200,10,20,../input_projects/py_projects/pandas/pandas/tests/indexes/multi/test_indexing.py
64,long class,559,200,31,20,../input_projects/py_projects/pandas/pandas/tests/indexes/period/test_constructors.py
17,long class,346,200,8,20,../input_projects/py_projects/pandas/pandas/tests/indexes/period/test_setops.py
21,long class,240,200,14,20,../input_projects/py_projects/pandas/pandas/tests/indexes/categorical/test_category.py
39,long class,893,200,47,20,../input_projects/py_projects/pandas/pandas/tests/indexes/test_old_base.py
205,long class,317,200,13,20,../input_projects/py_projects/pandas/pandas/tests/indexes/test_setops.py
691,long class,268,200,20,20,../input_projects/py_projects/pandas/pandas/tests/indexes/test_setops.py
107,long class,306,200,20,20,../input_projects/py_projects/pandas/pandas/tests/indexes/numeric/test_indexing.py
12,long class,224,200,20,20,../input_projects/py_projects/pandas/pandas/tests/indexes/numeric/test_numeric.py
14,long class,207,200,9,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimes/methods/test_round.py
18,long class,247,200,12,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimes/methods/test_insert.py
21,long class,204,200,15,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimes/methods/test_to_period.py
40,long class,362,200,19,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimes/methods/test_tz_localize.py
20,long class,287,200,23,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimes/methods/test_astype.py
22,long class,261,200,10,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimes/methods/test_tz_convert.py
37,long class,1055,200,51,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimes/test_constructors.py
132,long class,709,200,45,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimes/test_date_range.py
1359,long class,362,200,18,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimes/test_date_range.py
31,long class,298,200,15,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimes/test_scalar_compat.py
66,long class,227,200,9,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimes/test_formats.py
33,long class,438,200,24,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimes/test_setops.py
21,long class,445,200,21,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimes/test_partial_slicing.py
17,long class,274,200,19,20,../input_projects/py_projects/pandas/pandas/tests/indexes/timedeltas/test_constructors.py
45,long class,1323,200,97,20,../input_projects/py_projects/pandas/pandas/tests/indexes/test_base.py
42,long class,264,200,13,20,../input_projects/py_projects/pandas/pandas/tests/indexes/datetimelike_/test_sort_values.py
639,long class,1206,200,13,20,../input_projects/py_projects/pandas/pandas/plotting/_core.py
65,long class,205,200,16,20,../input_projects/py_projects/pandas/pandas/plotting/_matplotlib/boxplot.py
108,long class,1128,200,48,20,../input_projects/py_projects/pandas/pandas/plotting/_matplotlib/core.py
1471,long class,241,200,14,20,../input_projects/py_projects/pandas/pandas/plotting/_matplotlib/core.py
