Line,Smell,Cause,Number of Conditions,Threshold,File
128,complex conditional,long switch,7,3,../input_projects/js_projects/moment/locale/be.js
90,complex conditional,long switch,7,3,../input_projects/js_projects/moment/locale/zh-cn.js
76,complex conditional,long switch,7,3,../input_projects/js_projects/moment/locale/zh-tw.js
29,complex conditional,long switch,18,3,../input_projects/js_projects/moment/locale/bs.js
114,complex conditional,long switch,7,3,../input_projects/js_projects/moment/locale/bs.js
130,complex conditional,long switch,7,3,../input_projects/js_projects/moment/locale/bs.js
77,complex conditional,long switch,6,3,../input_projects/js_projects/moment/locale/tk.js
109,complex conditional,long switch,7,3,../input_projects/js_projects/moment/locale/uk.js
157,complex conditional,long switch,7,3,../input_projects/js_projects/moment/locale/uk.js
49,complex conditional,long switch,18,3,../input_projects/js_projects/moment/locale/cs.js
131,complex conditional,long switch,7,3,../input_projects/js_projects/moment/locale/cs.js
149,complex conditional,long switch,7,3,../input_projects/js_projects/moment/locale/cs.js
90,complex conditional,long switch,8,3,../input_projects/js_projects/moment/locale/fr.js
61,complex conditional,long switch,8,3,../input_projects/js_projects/moment/locale/fr-ca.js
85,complex conditional,long switch,7,3,../input_projects/js_projects/moment/locale/sr.js
19,complex conditional,long switch,12,3,../input_projects/js_projects/moment/locale/hu.js
49,complex conditional,long if,4,3,../input_projects/js_projects/moment/locale/lt.js
74,complex conditional,long if,5,3,../input_projects/js_projects/moment/locale/ss.js
84,complex conditional,long switch,6,3,../input_projects/js_projects/moment/locale/hy-am.js
25,complex conditional,long switch,18,3,../input_projects/js_projects/moment/locale/sk.js
95,complex conditional,long switch,7,3,../input_projects/js_projects/moment/locale/sk.js
113,complex conditional,long switch,7,3,../input_projects/js_projects/moment/locale/sk.js
23,complex conditional,long switch,6,3,../input_projects/js_projects/moment/locale/br.js
100,complex conditional,long if,7,3,../input_projects/js_projects/moment/locale/bn-bd.js
116,complex conditional,long if,7,3,../input_projects/js_projects/moment/locale/bn-bd.js
92,complex conditional,long switch,6,3,../input_projects/js_projects/moment/locale/tr.js
936,complex conditional,long switch,9,3,../input_projects/js_projects/moment/dist/moment.js
968,complex conditional,long switch,7,3,../input_projects/js_projects/moment/dist/moment.js
3921,complex conditional,long switch,9,3,../input_projects/js_projects/moment/dist/moment.js
4160,complex conditional,long switch,10,3,../input_projects/js_projects/moment/dist/moment.js
