Line,Smell,Cause,Number of Conditions,Threshold,File
116,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractDiskHttpData.java
154,complex conditional,long if,6,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractDiskHttpData.java
190,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractDiskHttpData.java
277,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractDiskHttpData.java
378,complex conditional,long if,11,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractDiskHttpData.java
38,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/CaseIgnoringComparator.java
528,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java
703,complex conditional,long if,11,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java
805,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java
837,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java
877,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java
1030,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java
1086,complex conditional,long if,11,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java
1186,complex conditional,long if,6,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java
1285,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java
1361,complex conditional,long if,7,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java
491,complex conditional,long switch,17,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java
1256,complex conditional,long switch,7,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java
451,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoder.java
508,complex conditional,long if,16,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoder.java
738,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoder.java
788,complex conditional,long if,6,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoder.java
944,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoder.java
976,complex conditional,long if,6,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoder.java
997,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoder.java
1074,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoder.java
79,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractMixedHttpData.java
422,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostStandardRequestDecoder.java
449,complex conditional,long if,6,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostStandardRequestDecoder.java
485,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostStandardRequestDecoder.java
575,complex conditional,long if,7,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostStandardRequestDecoder.java
760,complex conditional,long if,6,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostStandardRequestDecoder.java
420,complex conditional,long switch,11,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostStandardRequestDecoder.java
546,complex conditional,long switch,12,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostStandardRequestDecoder.java
106,complex conditional,long if,7,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractMemoryHttpData.java
247,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostBodyUtil.java
155,complex conditional,long if,9,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestDecoder.java
66,complex conditional,long switch,6,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaderValidationUtil.java
241,complex conditional,long switch,10,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/QueryStringDecoder.java
178,complex conditional,long if,7,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpContentCompressor.java
261,complex conditional,long if,8,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpContentCompressor.java
321,complex conditional,long if,7,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpContentCompressor.java
335,complex conditional,long if,7,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpContentCompressor.java
348,complex conditional,long if,7,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpContentCompressor.java
385,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpContentCompressor.java
400,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpContentCompressor.java
84,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cors/CorsHandler.java
149,complex conditional,long if,6,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cors/CorsHandler.java
170,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/ReadOnlyHttpHeaders.java
182,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cookie/DefaultCookie.java
210,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cookie/DefaultCookie.java
223,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cookie/DefaultCookie.java
127,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cookie/ServerCookieEncoder.java
34,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cookie/CookieEncoder.java
128,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cookie/ServerCookieDecoder.java
168,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cookie/ClientCookieDecoder.java
207,complex conditional,long if,6,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cookie/ClientCookieDecoder.java
70,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpServerKeepAliveHandler.java
77,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpServerExpectContinueHandler.java
108,complex conditional,long switch,16,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpContentEncoder.java
164,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker07.java
43,complex conditional,long if,7,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket00FrameEncoder.java
43,complex conditional,long if,8,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/Utf8FrameValidator.java
162,complex conditional,long if,6,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker00.java
206,complex conditional,long if,9,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java
260,complex conditional,long if,8,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java
358,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java
438,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java
168,complex conditional,long switch,43,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java
80,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/extensions/WebSocketClientExtensionHandler.java
49,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/extensions/WebSocketExtensionUtil.java
83,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/extensions/compression/DeflateDecoder.java
152,complex conditional,long if,9,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/extensions/compression/PerMessageDeflateClientExtensionHandshaker.java
141,complex conditional,long if,8,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/extensions/compression/PerMessageDeflateServerExtensionHandshaker.java
80,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/extensions/WebSocketServerExtensionHandler.java
126,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/extensions/WebSocketServerExtensionHandler.java
165,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/extensions/WebSocketServerExtensionHandler.java
220,complex conditional,long if,6,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/extensions/WebSocketServerExtensionHandler.java
132,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshakerFactory.java
301,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker.java
328,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker.java
373,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker.java
410,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker.java
479,complex conditional,long if,12,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker.java
110,complex conditional,long if,7,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameEncoder.java
147,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameEncoder.java
175,complex conditional,long if,7,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameEncoder.java
63,complex conditional,long if,6,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandshakeHandler.java
294,complex conditional,long switch,16,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketCloseStatus.java
345,complex conditional,long switch,57,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseStatus.java
142,complex conditional,long if,13,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/CookieDecoder.java
235,complex conditional,long if,17,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/CookieDecoder.java
211,complex conditional,long switch,8,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/CookieDecoder.java
241,complex conditional,long switch,14,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/CookieDecoder.java
273,complex conditional,long switch,4,3,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/CookieDecoder.java
318,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollDatagramChannel.java
343,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollDatagramChannel.java
223,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollStreamChannel.java
275,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollStreamChannel.java
372,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollStreamChannel.java
473,complex conditional,long if,6,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollStreamChannel.java
658,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollStreamChannel.java
763,complex conditional,long if,6,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollStreamChannel.java
921,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollStreamChannel.java
1021,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollStreamChannel.java
115,complex conditional,long if,17,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollDatagramChannelConfig.java
33,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/Epoll.java
139,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollEventLoop.java
347,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollEventLoop.java
395,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollEventLoop.java
474,complex conditional,long if,7,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollEventLoop.java
338,complex conditional,long switch,11,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollEventLoop.java
72,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollDomainSocketChannelConfig.java
177,complex conditional,long if,6,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollDomainDatagramChannel.java
317,complex conditional,long if,6,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollDomainDatagramChannel.java
131,complex conditional,long if,20,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollSocketChannelConfig.java
126,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollSocketChannel.java
90,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollChannelConfig.java
252,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollChannel.java
361,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollChannel.java
506,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollChannel.java
602,complex conditional,long if,6,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollChannel.java
120,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/NativeDatagramPacketArray.java
70,complex conditional,long if,6,3,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollServerSocketChannelConfig.java
101,complex conditional,long switch,11,3,../input_projects/java_projects/netty/codec-redis/src/main/java/io/netty/handler/codec/redis/RedisDecoder.java
178,complex conditional,long switch,4,3,../input_projects/java_projects/netty/codec-redis/src/main/java/io/netty/handler/codec/redis/RedisDecoder.java
256,complex conditional,long switch,5,3,../input_projects/java_projects/netty/codec-redis/src/main/java/io/netty/handler/codec/redis/RedisDecoder.java
84,complex conditional,long switch,6,3,../input_projects/java_projects/netty/codec-redis/src/main/java/io/netty/handler/codec/redis/RedisMessageType.java
65,complex conditional,long if,10,3,../input_projects/java_projects/netty/codec-redis/src/main/java/io/netty/handler/codec/redis/RedisEncoder.java
67,complex conditional,long if,5,3,../input_projects/java_projects/netty/codec-redis/src/main/java/io/netty/handler/codec/redis/RedisArrayAggregator.java
186,complex conditional,long switch,6,3,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/local/LocalTransportThreadModelTest3.java
80,complex conditional,long if,7,3,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/pool/FixedChannelPoolMapDeadlockTest.java
107,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/test/java/io/netty/nativeimage/ChannelHandlerMetadataUtil.java
167,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/bootstrap/Bootstrap.java
47,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/bootstrap/ChannelInitializerExtensions.java
216,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/ChannelFlushPromiseNotifier.java
74,complex conditional,long if,6,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/ThreadPerChannelEventLoop.java
64,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/group/DefaultChannelGroupFuture.java
168,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/group/DefaultChannelGroup.java
262,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/group/DefaultChannelGroup.java
61,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/DefaultChannelId.java
172,complex conditional,long if,14,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/DefaultChannelConfig.java
153,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/ChannelOutboundBuffer.java
378,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/ChannelOutboundBuffer.java
442,complex conditional,long if,9,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/ChannelOutboundBuffer.java
128,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/oio/AbstractOioByteChannel.java
149,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/oio/AbstractOioByteChannel.java
98,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/oio/AbstractOioMessageChannel.java
141,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/CombinedChannelDuplexHandler.java
212,complex conditional,long if,6,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/local/LocalChannel.java
364,complex conditional,long switch,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/local/LocalChannel.java
520,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannel.java
683,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannel.java
705,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannel.java
913,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannel.java
100,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/nio/AbstractNioByteChannel.java
216,complex conditional,long if,9,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/nio/AbstractNioByteChannel.java
550,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/nio/NioEventLoop.java
572,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/nio/NioEventLoop.java
511,complex conditional,long switch,6,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/nio/NioEventLoop.java
805,complex conditional,long switch,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/nio/NioEventLoop.java
164,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/nio/AbstractNioMessageChannel.java
94,complex conditional,long if,10,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/ChannelHandlerMask.java
123,complex conditional,long if,10,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/ChannelHandlerMask.java
180,complex conditional,long if,7,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/pool/FixedChannelPool.java
252,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/pool/FixedChannelPool.java
491,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/pool/FixedChannelPool.java
173,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/pool/SimpleChannelPool.java
82,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AdaptiveRecvByteBufAllocator.java
131,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AdaptiveRecvByteBufAllocator.java
164,complex conditional,long if,7,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractCoalescingBufferQueue.java
256,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractCoalescingBufferQueue.java
376,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/nio/NioSocketChannel.java
404,complex conditional,long switch,5,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/nio/NioSocketChannel.java
331,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/nio/NioDatagramChannel.java
500,complex conditional,long if,6,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/nio/NioDatagramChannel.java
103,complex conditional,long if,9,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/DefaultSocketChannelConfig.java
113,complex conditional,long if,11,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/DefaultDatagramChannelConfig.java
164,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannelHandlerContext.java
344,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannelHandlerContext.java
388,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannelHandlerContext.java
592,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannelHandlerContext.java
647,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannelHandlerContext.java
699,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannelHandlerContext.java
837,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannelHandlerContext.java
980,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannelHandlerContext.java
41,complex conditional,long if,6,3,../input_projects/java_projects/netty/transport-native-unix-common/src/main/java/io/netty/channel/unix/SocketWritableByteChannel.java
107,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport-native-unix-common/src/main/java/io/netty/channel/unix/IovArray.java
153,complex conditional,long if,4,3,../input_projects/java_projects/netty/transport-native-unix-common/src/main/java/io/netty/channel/unix/IovArray.java
372,complex conditional,long if,5,3,../input_projects/java_projects/netty/transport-native-unix-common/src/main/java/io/netty/channel/unix/Socket.java
162,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/DatagramDnsQuery.java
47,complex conditional,long if,6,3,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/DefaultDnsRecordEncoder.java
145,complex conditional,long switch,10,3,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/DefaultDnsRecordEncoder.java
57,complex conditional,long switch,6,3,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/DnsOpCode.java
74,complex conditional,long if,8,3,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/DnsCodecUtil.java
277,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/AbstractDnsMessage.java
342,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/AbstractDnsMessage.java
404,complex conditional,long if,4,3,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/AbstractDnsMessage.java
421,complex conditional,long switch,5,3,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/AbstractDnsMessage.java
438,complex conditional,long switch,5,3,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/AbstractDnsMessage.java
44,complex conditional,long switch,7,3,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/DnsMessageUtil.java
122,complex conditional,long switch,18,3,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/DnsResponseCode.java
67,complex conditional,long if,6,3,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/redis/RedisClientHandler.java
