Line,Smell,Number of Lines,Threshold_nol,Number of Children,Threshold_noc,File
99,long class,510,200,34,20,../input_projects/java_projects/netty/handler/src/main/java/io/netty/handler/timeout/IdleStateHandler.java
40,long class,387,200,34,20,../input_projects/java_projects/netty/handler/src/main/java/io/netty/handler/logging/LoggingHandler.java
29,long class,487,200,28,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/spdy/SpdyHeaderBlockRawDecoderTest.java
38,long class,1292,200,78,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/spdy/SpdyFrameDecoderTest.java
33,long class,359,200,18,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/spdy/SpdySessionHandlerTest.java
31,long class,214,200,10,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/spdy/SpdyHeaderBlockZlibDecoderTest.java
50,long class,713,200,37,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/HttpObjectAggregatorTest.java
53,long class,821,200,33,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/HttpContentDecoderTest.java
43,long class,646,200,56,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/HttpRequestDecoderTest.java
35,long class,352,200,39,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/CombinedHttpHeadersTest.java
35,long class,369,200,35,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/HttpResponseEncoderTest.java
39,long class,545,200,45,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/HttpHeaderValidationUtilTest.java
48,long class,296,200,33,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/DefaultHttpHeadersTest.java
54,long class,386,200,26,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/HttpClientCodecTest.java
46,long class,419,200,22,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/HttpContentEncoderTest.java
40,long class,409,200,41,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/HttpUtilTest.java
44,long class,388,200,50,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/HttpRequestEncoderTest.java
42,long class,255,200,14,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/multipart/DiskFileUploadTest.java
53,long class,990,200,37,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/multipart/HttpPostRequestDecoderTest.java
50,long class,421,200,13,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoderTest.java
43,long class,470,200,17,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/multipart/HttpPostMultiPartRequestDecoderTest.java
52,long class,539,200,47,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/cors/CorsHandlerTest.java
39,long class,255,200,17,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/cookie/ClientCookieDecoderTest.java
43,long class,1082,200,48,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/HttpResponseDecoderTest.java
56,long class,463,200,31,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandlerTest.java
47,long class,324,200,23,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketHandshakeHandOverTest.java
39,long class,248,200,5,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/extensions/WebSocketServerExtensionHandlerTest.java
46,long class,354,200,12,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/extensions/compression/PerMessageDeflateDecoderTest.java
40,long class,206,200,7,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/extensions/compression/PerMessageDeflateClientExtensionHandshakerTest.java
47,long class,277,200,12,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/extensions/compression/PerMessageDeflateEncoderTest.java
40,long class,237,200,4,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/extensions/WebSocketClientExtensionHandlerTest.java
61,long class,456,200,34,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshakerTest.java
70,long class,1035,200,50,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/HttpContentCompressorTest.java
33,long class,351,200,16,20,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/QueryStringDecoderTest.java
23,long class,269,200,2,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspResponseStatuses.java
26,long class,372,200,3,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspHeaders.java
23,long class,305,200,8,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyCodecUtil.java
27,long class,157,200,22,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdySettingsFrame.java
34,long class,376,200,31,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrameCodec.java
50,long class,413,200,12,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpDecoder.java
24,long class,282,200,7,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockRawDecoder.java
123,long class,208,200,6,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpEncoder.java
49,long class,408,200,6,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrameDecoder.java
30,long class,327,200,44,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySession.java
34,long class,820,200,23,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySessionHandler.java
27,long class,359,200,1,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaderNames.java
54,long class,559,200,33,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectEncoder.java
40,long class,210,200,14,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/QueryStringEncoder.java
24,long class,231,200,1,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaderValues.java
29,long class,284,200,19,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpHeadersFactory.java
29,long class,166,200,21,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/DefaultCookie.java
39,long class,593,200,31,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpUtil.java
63,long class,359,200,20,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpClientCodec.java
39,long class,238,200,17,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpClientUpgradeHandler.java
42,long class,287,200,32,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/CombinedHttpHeaders.java
80,long class,248,200,28,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/CombinedHttpHeaders.java
86,long class,488,200,69,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectAggregator.java
281,long class,113,200,21,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectAggregator.java
25,long class,163,200,28,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/EmptyHttpHeaders.java
40,long class,413,200,25,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpServerUpgradeHandler.java
48,long class,1657,200,106,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaders.java
64,long class,297,200,1,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaders.java
47,long class,241,200,13,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpContentDecoder.java
28,long class,201,200,12,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpMethod.java
91,long class,286,200,21,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpRequestDecoder.java
145,long class,1111,200,51,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectDecoder.java
31,long class,166,200,23,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/MemoryAttribute.java
40,long class,444,200,23,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractDiskHttpData.java
31,long class,209,200,27,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/DiskFileUpload.java
55,long class,1339,200,37,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java
50,long class,298,200,20,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/DefaultHttpDataFactory.java
68,long class,1279,200,65,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoder.java
26,long class,253,200,39,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractMixedHttpData.java
49,long class,735,200,27,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostStandardRequestDecoder.java
31,long class,241,200,33,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/DiskAttribute.java
39,long class,264,200,16,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractMemoryHttpData.java
27,long class,130,200,21,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/MixedAttribute.java
24,long class,245,200,12,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostBodyUtil.java
32,long class,156,200,21,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/MemoryFileUpload.java
36,long class,305,200,27,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestDecoder.java
26,long class,274,200,14,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaderValidationUtil.java
63,long class,330,200,23,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/QueryStringDecoder.java
49,long class,426,200,15,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpContentCompressor.java
51,long class,219,200,22,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cors/CorsHandler.java
35,long class,420,200,36,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cors/CorsConfig.java
36,long class,384,200,24,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cors/CorsConfigBuilder.java
44,long class,415,200,51,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/ReadOnlyHttpHeaders.java
28,long class,255,200,25,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cookie/DefaultCookie.java
33,long class,240,200,14,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/cookie/ClientCookieDecoder.java
30,long class,225,200,26,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/DefaultFullHttpResponse.java
43,long class,403,200,55,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpHeaders.java
57,long class,326,200,19,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpContentEncoder.java
56,long class,458,200,28,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker.java
27,long class,263,200,7,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshakerFactory.java
41,long class,319,200,13,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker13.java
41,long class,307,200,10,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker08.java
75,long class,413,200,10,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java
55,long class,206,200,8,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/extensions/WebSocketServerExtensionHandler.java
26,long class,270,200,32,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolConfig.java
41,long class,305,200,10,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker07.java
31,long class,408,200,40,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientProtocolConfig.java
202,long class,236,200,20,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientProtocolConfig.java
54,long class,222,200,28,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandler.java
48,long class,386,200,19,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientProtocolHandler.java
57,long class,727,200,45,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker.java
44,long class,296,200,11,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker00.java
34,long class,615,200,19,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseStatus.java
50,long class,319,200,6,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/CookieDecoder.java
30,long class,198,200,25,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/DefaultFullHttpRequest.java
33,long class,230,200,15,20,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpVersion.java
56,long class,723,200,50,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollDatagramChannel.java
58,long class,1008,200,64,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollStreamChannel.java
34,long class,532,200,49,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollDatagramChannelConfig.java
49,long class,546,200,29,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollEventLoop.java
36,long class,181,200,24,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollDomainSocketChannelConfig.java
44,long class,338,200,21,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollDomainDatagramChannel.java
37,long class,197,200,24,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollServerChannelConfig.java
40,long class,625,200,56,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollSocketChannelConfig.java
54,long class,295,200,40,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/Native.java
42,long class,432,200,112,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/LinuxSocket.java
62,long class,131,200,32,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollTcpInfo.java
36,long class,201,200,23,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollChannelConfig.java
59,long class,741,200,59,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollChannel.java
417,long class,310,200,21,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/AbstractEpollChannel.java
30,long class,258,200,27,20,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollServerSocketChannelConfig.java
43,long class,299,200,23,20,../input_projects/java_projects/netty/codec-redis/src/test/java/io/netty/handler/codec/redis/RedisDecoderTest.java
34,long class,298,200,20,20,../input_projects/java_projects/netty/codec-redis/src/main/java/io/netty/handler/codec/redis/RedisDecoder.java
27,long class,204,200,24,20,../input_projects/java_projects/netty/codec-redis/src/main/java/io/netty/handler/codec/redis/FullBulkStringRedisMessage.java
79,long class,505,200,47,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/bootstrap/BootstrapTest.java
34,long class,284,200,19,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/CoalescingBufferQueueTest.java
51,long class,569,200,45,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/SingleThreadEventLoopTest.java
34,long class,374,200,49,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/DefaultChannelPipelineTailTest.java
250,long class,157,200,31,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/DefaultChannelPipelineTailTest.java
43,long class,496,200,36,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/ChannelOutboundBufferTest.java
