Line,Smell,Number of Lines,Threshold,File
84,long method,115,100,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/CookieDecoder.java
201,long method,121,100,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/CookieDecoder.java
332,long method,110,100,../input_projects/java_projects/netty/transport-classes-epoll/src/main/java/io/netty/channel/epoll/EpollEventLoop.java
127,long method,115,100,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/local/LocalTransportThreadModelTest3.java
709,long method,111,100,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/local/LocalChannelTest.java
93,long method,141,100,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/local/LocalTransportThreadModelTest.java
236,long method,128,100,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/local/LocalTransportThreadModelTest.java
262,long method,128,100,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/ChannelInitializerTest.java
1422,long method,366,100,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/DefaultChannelPipelineTest.java
42,long method,132,100,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/pool/FixedChannelPoolMapDeadlockTest.java
503,long method,104,100,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/nio/NioEventLoop.java
43,long method,106,100,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/socksproxy/SocksServerConnectHandler.java
115,long method,117,100,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/http/file/HttpStaticFileServerHandler.java
29,long method,157,100,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/http/websocketx/benchmarkserver/WebSocketServerBenchmarkPage.java
98,long method,101,100,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/http/upload/HttpUploadServerHandler.java
255,long method,163,100,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketSslEchoTest.java
163,long method,130,100,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/CompositeBufferGatheringWriteTest.java
226,long method,112,100,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketHalfClosedTest.java
332,long method,106,100,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/TrafficShapingHandlerTest.java
