Line,Smell,Threshold,File
815,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
971,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
982,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
1160,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
1170,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
1342,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
1350,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
1377,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
1385,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
1465,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
1524,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
1594,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
1836,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
1849,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
1959,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2041,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2071,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2080,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2170,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2222,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2230,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2256,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2264,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2288,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2298,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2337,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2369,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2403,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2412,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2457,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2466,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2504,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2514,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2662,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2672,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2708,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2718,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2790,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2800,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2861,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2871,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2939,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
2949,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3004,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3056,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3137,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3156,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3164,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3192,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3200,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3441,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3450,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3474,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3483,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3505,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3513,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3649,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3663,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3942,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3951,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
3981,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4004,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4058,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4078,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4110,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4118,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4177,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4322,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4329,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4389,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4397,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4421,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4429,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4457,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4463,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4494,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4500,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4526,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
4533,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SSLEngineTest.java
161,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslPrivateKeyMethodTest.java
178,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslPrivateKeyMethodTest.java
146,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SslErrorTest.java
167,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/SslErrorTest.java
240,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
247,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
279,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
286,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
335,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
342,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
376,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
383,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
428,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
447,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
477,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
483,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
682,long message chain,4,../input_projects/java_projects/netty/handler/src/test/java/io/netty/handler/ssl/OpenSslEngineTest.java
