Line,Smell,Number of Lines,Threshold,File
7,long method,451,100,../input_projects/multi_projects/wagtail/client/src/controllers/RevealController.test.js
89,long method,149,100,../input_projects/multi_projects/wagtail/client/src/controllers/RevealController.test.js
292,long method,165,100,../input_projects/multi_projects/wagtail/client/src/controllers/RevealController.test.js
64,long method,165,100,../input_projects/multi_projects/wagtail/client/src/controllers/SlugController.test.js
4,long method,161,100,../input_projects/multi_projects/wagtail/client/src/controllers/CountController.test.js
9,long method,384,100,../input_projects/multi_projects/wagtail/client/src/controllers/SyncController.test.js
16,long method,175,100,../input_projects/multi_projects/wagtail/client/src/controllers/SyncController.test.js
7,long method,269,100,../input_projects/multi_projects/wagtail/client/src/controllers/OrderableController.test.js
6,long method,145,100,../input_projects/multi_projects/wagtail/client/src/controllers/InitController.test.js
6,long method,201,100,../input_projects/multi_projects/wagtail/client/src/controllers/ClipboardController.test.js
60,long method,146,100,../input_projects/multi_projects/wagtail/client/src/controllers/ClipboardController.test.js
6,long method,203,100,../input_projects/multi_projects/wagtail/client/src/controllers/DialogController.test.js
9,long method,129,100,../input_projects/multi_projects/wagtail/client/src/controllers/DialogController.test.js
6,long method,140,100,../input_projects/multi_projects/wagtail/client/src/controllers/DropdownController.test.js
4,long method,305,100,../input_projects/multi_projects/wagtail/client/src/controllers/BulkController.test.js
12,long method,952,100,../input_projects/multi_projects/wagtail/client/src/controllers/SwapController.test.js
111,long method,332,100,../input_projects/multi_projects/wagtail/client/src/controllers/SwapController.test.js
445,long method,131,100,../input_projects/multi_projects/wagtail/client/src/controllers/SwapController.test.js
578,long method,245,100,../input_projects/multi_projects/wagtail/client/src/controllers/SwapController.test.js
825,long method,138,100,../input_projects/multi_projects/wagtail/client/src/controllers/SwapController.test.js
4,long method,178,100,../input_projects/multi_projects/wagtail/client/src/controllers/TooltipController.test.js
8,long method,141,100,../input_projects/multi_projects/wagtail/client/src/tokens/colorVariables.test.js
26,long method,122,100,../input_projects/multi_projects/wagtail/client/src/tokens/colorVariables.test.js
170,long method,111,100,../input_projects/multi_projects/wagtail/client/src/tokens/colorVariables.test.js
