Line,Smell,Cause,Number of Conditions,Threshold,File
183,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/testing/nosetester.py
225,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/testing/nosetester.py
306,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/testing/nosetester.py
34,complex conditional,long if,9,3,../input_projects/py_projects/numpy/numpy/testing/noseclasses.py
95,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/testing/noseclasses.py
121,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/testing/utils.py
204,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/testing/utils.py
258,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/testing/utils.py
286,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/testing/utils.py
314,complex conditional,long if,7,3,../input_projects/py_projects/numpy/numpy/testing/utils.py
453,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/testing/utils.py
479,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/testing/utils.py
576,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/testing/utils.py
622,complex conditional,long if,6,3,../input_projects/py_projects/numpy/numpy/testing/utils.py
816,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/testing/utils.py
960,complex conditional,long if,6,3,../input_projects/py_projects/numpy/numpy/testing/utils.py
1074,complex conditional,long if,8,3,../input_projects/py_projects/numpy/numpy/testing/utils.py
66,complex conditional,long if,7,3,../input_projects/py_projects/numpy/numpy/ctypeslib.py
247,complex conditional,long if,6,3,../input_projects/py_projects/numpy/numpy/ctypeslib.py
294,complex conditional,long if,6,3,../input_projects/py_projects/numpy/numpy/ctypeslib.py
205,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/_import_tools.py
65,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/_iotools.py
194,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/_iotools.py
319,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/_iotools.py
363,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/_iotools.py
572,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/_iotools.py
599,complex conditional,long if,11,3,../input_projects/py_projects/numpy/numpy/lib/_iotools.py
806,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/_iotools.py
868,complex conditional,long if,6,3,../input_projects/py_projects/numpy/numpy/lib/_iotools.py
123,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/nanfunctions.py
216,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/nanfunctions.py
611,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/nanfunctions.py
636,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/nanfunctions.py
913,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/nanfunctions.py
218,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/recfunctions.py
305,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/recfunctions.py
381,complex conditional,long if,7,3,../input_projects/py_projects/numpy/numpy/lib/recfunctions.py
415,complex conditional,long if,10,3,../input_projects/py_projects/numpy/numpy/lib/recfunctions.py
607,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/recfunctions.py
615,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/recfunctions.py
733,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/recfunctions.py
748,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/recfunctions.py
921,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/recfunctions.py
65,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/_version.py
81,complex conditional,long if,7,3,../input_projects/py_projects/numpy/numpy/lib/_version.py
102,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/_version.py
123,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/_version.py
547,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/format.py
600,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/format.py
689,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/format.py
179,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/twodim_base.py
298,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/twodim_base.py
266,complex conditional,long if,16,3,../input_projects/py_projects/numpy/numpy/lib/index_tricks.py
756,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/index_tricks.py
382,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
619,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
730,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
749,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
778,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
883,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
1019,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
1053,complex conditional,long if,8,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
1427,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
1442,complex conditional,long if,7,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
1468,complex conditional,long if,9,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
1531,complex conditional,long if,6,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
1671,complex conditional,long if,6,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
1716,complex conditional,long if,20,3,../input_projects/py_projects/numpy/numpy/lib/npyio.py
98,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/stride_tricks.py
159,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/utils.py
498,complex conditional,long if,28,3,../input_projects/py_projects/numpy/numpy/lib/utils.py
892,complex conditional,long if,12,3,../input_projects/py_projects/numpy/numpy/lib/utils.py
1013,complex conditional,long if,10,3,../input_projects/py_projects/numpy/numpy/lib/utils.py
178,complex conditional,long if,7,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
227,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
513,complex conditional,long if,7,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
936,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
1320,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
1655,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
1678,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
1708,complex conditional,long if,6,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
2775,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
2904,complex conditional,long if,7,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
3075,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
3087,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
3105,complex conditional,long if,6,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
3120,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
3273,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
3413,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
3512,complex conditional,long if,9,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
3571,complex conditional,long if,8,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
3721,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
3747,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
3769,complex conditional,long if,7,3,../input_projects/py_projects/numpy/numpy/lib/function_base.py
179,complex conditional,long if,6,3,../input_projects/py_projects/numpy/numpy/lib/arraysetops.py
200,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/arraysetops.py
1024,complex conditional,long if,6,3,../input_projects/py_projects/numpy/numpy/lib/arraypad.py
1314,complex conditional,long if,6,3,../input_projects/py_projects/numpy/numpy/lib/arraypad.py
1366,complex conditional,long if,14,3,../input_projects/py_projects/numpy/numpy/lib/arraypad.py
368,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/type_check.py
316,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/polynomial.py
567,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/lib/polynomial.py
590,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/polynomial.py
1097,complex conditional,long if,9,3,../input_projects/py_projects/numpy/numpy/lib/polynomial.py
1120,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/polynomial.py
1207,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/lib/polynomial.py
17,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/random/mtrand/generate_mtrand_c.py
13,complex conditional,long if,6,3,../input_projects/py_projects/numpy/numpy/matrixlib/defmatrix.py
245,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/matrixlib/defmatrix.py
253,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/matrixlib/defmatrix.py
271,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/matrixlib/defmatrix.py
296,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/matrixlib/defmatrix.py
380,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/matrixlib/defmatrix.py
418,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/build_utils/waf.py
439,complex conditional,long if,7,3,../input_projects/py_projects/numpy/numpy/build_utils/waf.py
521,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/build_utils/waf.py
114,complex conditional,long if,12,3,../input_projects/py_projects/numpy/numpy/build_utils/common.py
617,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/polynomial/laguerre.py
1507,complex conditional,long if,4,3,../input_projects/py_projects/numpy/numpy/polynomial/laguerre.py
236,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/polynomial/_polybase.py
850,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/polynomial/chebyshev.py
460,complex conditional,long if,5,3,../input_projects/py_projects/numpy/numpy/polynomial/polynomial.py
219,complex conditional,long if,4,3,../input_projects/py_projects/numpy/setup.py
57,complex conditional,long if,6,3,../input_projects/py_projects/numpy/doc/f2py/collectinput.py
166,complex conditional,long if,4,3,../input_projects/py_projects/numpy/runtests.py
270,complex conditional,long if,4,3,../input_projects/py_projects/numpy/runtests.py
356,complex conditional,long if,5,3,../input_projects/py_projects/numpy/runtests.py
