Line,Smell,Cause,Number of Conditions,Threshold,File
12,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/workspaces/arborist/lib/spec-from-lock.js
24,complex conditional,long if,6,3,../input_projects/js_projects/node_cli/workspaces/arborist/lib/tracker.js
64,complex conditional,long if,6,3,../input_projects/js_projects/node_cli/workspaces/arborist/lib/tracker.js
244,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/workspaces/arborist/lib/diff.js
87,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/workspaces/arborist/lib/dep-valid.js
45,complex conditional,long switch,14,3,../input_projects/js_projects/node_cli/workspaces/arborist/lib/dep-valid.js
179,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/workspaces/libnpmfund/lib/index.js
22,complex conditional,long switch,4,3,../input_projects/js_projects/node_cli/workspaces/libnpmsearch/lib/index.js
97,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/workspaces/libnpmexec/test/fixtures/setup.js
37,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/workspaces/libnpmexec/lib/run-script.js
43,complex conditional,long if,7,3,../input_projects/js_projects/node_cli/workspaces/libnpmexec/lib/index.js
120,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/workspaces/libnpmexec/lib/index.js
169,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/workspaces/libnpmexec/lib/index.js
181,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/workspaces/libnpmexec/lib/index.js
204,complex conditional,long if,11,3,../input_projects/js_projects/node_cli/workspaces/libnpmexec/lib/index.js
181,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/scripts/util.js
132,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/scripts/bundle-and-gitignore-deps.js
130,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/scripts/dependency-graph.js
176,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/scripts/dependency-graph.js
27,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/utils/display.js
211,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/utils/queryable.js
45,complex conditional,long if,8,3,../input_projects/js_projects/node_cli/lib/utils/exit-handler.js
138,complex conditional,long if,10,3,../input_projects/js_projects/node_cli/lib/utils/exit-handler.js
24,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/lib/utils/explain-eresolve.js
160,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/utils/error-message.js
34,complex conditional,long switch,46,3,../input_projects/js_projects/node_cli/lib/utils/error-message.js
44,complex conditional,long if,8,3,../input_projects/js_projects/node_cli/lib/utils/reify-output.js
168,complex conditional,long if,11,3,../input_projects/js_projects/node_cli/lib/utils/reify-output.js
76,complex conditional,long switch,4,3,../input_projects/js_projects/node_cli/lib/utils/reify-output.js
135,complex conditional,long switch,4,3,../input_projects/js_projects/node_cli/lib/utils/sbom-spdx.js
143,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/profile.js
223,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/profile.js
268,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/profile.js
315,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/profile.js
63,complex conditional,long switch,7,3,../input_projects/js_projects/node_cli/lib/commands/profile.js
87,complex conditional,long switch,11,3,../input_projects/js_projects/node_cli/lib/commands/profile.js
70,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/team.js
98,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/team.js
128,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/team.js
142,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/team.js
49,complex conditional,long switch,7,3,../input_projects/js_projects/node_cli/lib/commands/team.js
52,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/lib/commands/owner.js
74,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/owner.js
97,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/owner.js
128,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/owner.js
172,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/lib/commands/owner.js
42,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/hook.js
54,complex conditional,long if,7,3,../input_projects/js_projects/node_cli/lib/commands/hook.js
24,complex conditional,long switch,6,3,../input_projects/js_projects/node_cli/lib/commands/hook.js
83,complex conditional,long switch,4,3,../input_projects/js_projects/node_cli/lib/commands/cache.js
94,complex conditional,long switch,8,3,../input_projects/js_projects/node_cli/lib/commands/cache.js
54,complex conditional,long if,9,3,../input_projects/js_projects/node_cli/lib/commands/access.js
55,complex conditional,long switch,7,3,../input_projects/js_projects/node_cli/lib/commands/access.js
85,complex conditional,long switch,12,3,../input_projects/js_projects/node_cli/lib/commands/access.js
70,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/org.js
102,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/org.js
137,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/org.js
23,complex conditional,long switch,5,3,../input_projects/js_projects/node_cli/lib/commands/org.js
38,complex conditional,long switch,5,3,../input_projects/js_projects/node_cli/lib/commands/org.js
101,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/run-script.js
163,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/lib/commands/fund.js
124,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/completion.js
91,complex conditional,long switch,10,3,../input_projects/js_projects/node_cli/lib/commands/config.js
116,complex conditional,long switch,10,3,../input_projects/js_projects/node_cli/lib/commands/config.js
125,complex conditional,long if,8,3,../input_projects/js_projects/node_cli/lib/commands/audit.js
103,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/token.js
162,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/token.js
35,complex conditional,long switch,8,3,../input_projects/js_projects/node_cli/lib/commands/token.js
51,complex conditional,long if,6,3,../input_projects/js_projects/node_cli/lib/commands/shrinkwrap.js
104,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/lib/commands/init.js
86,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/outdated.js
56,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/lib/commands/install.js
147,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/publish.js
37,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/rebuild.js
336,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/lib/commands/doctor.js
153,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/dist-tag.js
8,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/lib/commands/bugs.js
87,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/view.js
107,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/view.js
159,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/lib/commands/view.js
280,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/view.js
305,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/lib/commands/view.js
436,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/view.js
42,complex conditional,long switch,5,3,../input_projects/js_projects/node_cli/lib/commands/pkg.js
145,complex conditional,long if,6,3,../input_projects/js_projects/node_cli/lib/commands/diff.js
22,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/commands/uninstall.js
33,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/lib/base-command.js
131,complex conditional,long if,4,3,../input_projects/js_projects/node_cli/lib/base-command.js
148,complex conditional,long if,5,3,../input_projects/js_projects/node_cli/lib/base-command.js
