Line,Smell,Threshold,File
247,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/test/java/org/apache/maven/toolchain/building/DefaultToolchainsBuilderTest.java
278,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/test/java/org/apache/maven/toolchain/building/DefaultToolchainsBuilderTest.java
306,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/test/java/org/apache/maven/toolchain/building/DefaultToolchainsBuilderTest.java
141,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/RepositoryUtils.java
174,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/RepositoryUtils.java
197,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/ReactorReader.java
53,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/internal/MavenScopeDependenciesValidator.java
150,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterException.java
390,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/internal/aether/DefaultRepositorySystemSessionFactory.java
120,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultMojoExecutionConfigurator.java
131,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultMojoExecutionConfigurator.java
145,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultMojoExecutionConfigurator.java
1119,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/MavenProject.java
88,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/project/ReactorModelPool.java
151,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/DefaultProjectDependenciesResolver.java
136,long message chain,4,../input_projects/java_projects/maven-3-9-6/maven-core/src/main/java/org/apache/maven/artifact/repository/MavenArtifactRepository.java
