Line,Smell,Cause,Number of Conditions,Threshold,File
356,complex conditional,long if,15,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/$Gson$Types.java
185,complex conditional,long if,7,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java
336,complex conditional,long if,5,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java
368,complex conditional,long if,6,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java
54,complex conditional,long if,4,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapterRuntimeTypeWrapper.java
185,complex conditional,long if,11,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java
236,complex conditional,long if,6,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java
182,complex conditional,long if,4,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/MapTypeAdapterFactory.java
260,complex conditional,long if,6,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/MapTypeAdapterFactory.java
268,complex conditional,long if,4,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java
356,complex conditional,long if,5,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java
65,complex conditional,long switch,4,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/NumberTypeAdapter.java
920,complex conditional,long if,7,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java
105,complex conditional,long switch,6,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java
727,complex conditional,long switch,7,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java
840,complex conditional,long switch,5,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java
112,complex conditional,long if,6,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java
92,complex conditional,long switch,5,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/ObjectTypeAdapter.java
127,complex conditional,long if,12,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java
350,complex conditional,long if,7,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java
301,complex conditional,long switch,6,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java
81,complex conditional,long if,5,3,../input_projects/java_projects/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeWriter.java
