Line,Smell,Threshold,File
6265,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
6301,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
6343,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
6386,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
6422,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
6464,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
6507,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
6667,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
6713,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
6714,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
6717,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
1323,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
2241,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
2399,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
5341,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
6664,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
6715,long message chain,4,../input_projects/java_projects/gson/proto/target/generated-test-sources/protobuf/java/com/google/gson/protobuf/generated/Bag.java
114,long message chain,4,../input_projects/java_projects/gson/proto/src/test/java/com/google/gson/protobuf/functional/ProtosWithAnnotationsTest.java
123,long message chain,4,../input_projects/java_projects/gson/proto/src/test/java/com/google/gson/protobuf/functional/ProtosWithAnnotationsTest.java
194,long message chain,4,../input_projects/java_projects/gson/proto/src/test/java/com/google/gson/protobuf/functional/ProtosWithAnnotationsTest.java
202,long message chain,4,../input_projects/java_projects/gson/proto/src/test/java/com/google/gson/protobuf/functional/ProtosWithAnnotationsTest.java
