Line,Smell,Cause,Number of Conditions,Threshold,File
90,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/assertion/util.py
201,complex conditional,long if,14,3,../input_projects/py_projects/pytest/src/_pytest/assertion/util.py
244,complex conditional,long if,10,3,../input_projects/py_projects/pytest/src/_pytest/assertion/util.py
287,complex conditional,long if,7,3,../input_projects/py_projects/pytest/src/_pytest/assertion/util.py
394,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/assertion/util.py
537,complex conditional,long if,6,3,../input_projects/py_projects/pytest/src/_pytest/assertion/util.py
286,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/assertion/rewrite.py
568,complex conditional,long if,11,3,../input_projects/py_projects/pytest/src/_pytest/assertion/rewrite.py
694,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/assertion/rewrite.py
753,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/assertion/rewrite.py
894,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/assertion/rewrite.py
1006,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/assertion/rewrite.py
257,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/python_api.py
713,complex conditional,long if,6,3,../input_projects/py_projects/pytest/src/_pytest/python_api.py
751,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/python_api.py
947,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/python_api.py
347,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/capture.py
697,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/capture.py
860,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/capture.py
103,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/_io/terminalwriter.py
147,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/_io/terminalwriter.py
272,complex conditional,long if,6,3,../input_projects/py_projects/pytest/src/_pytest/_io/pprint.py
602,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/_io/pprint.py
621,complex conditional,long if,8,3,../input_projects/py_projects/pytest/src/_pytest/_io/pprint.py
151,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/pytester.py
438,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/pytester.py
950,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/pytester.py
1694,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/pytester.py
98,complex conditional,long if,6,3,../input_projects/py_projects/pytest/src/_pytest/stepwise.py
238,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/junitxml.py
563,complex conditional,long if,10,3,../input_projects/py_projects/pytest/src/_pytest/junitxml.py
602,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/junitxml.py
218,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/python.py
247,complex conditional,long if,7,3,../input_projects/py_projects/pytest/src/_pytest/python.py
341,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/python.py
717,complex conditional,long if,8,3,../input_projects/py_projects/pytest/src/_pytest/python.py
926,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/python.py
1008,complex conditional,long if,7,3,../input_projects/py_projects/pytest/src/_pytest/python.py
1283,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/python.py
1431,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/python.py
1466,complex conditional,long if,6,3,../input_projects/py_projects/pytest/src/_pytest/python.py
1778,complex conditional,long if,7,3,../input_projects/py_projects/pytest/src/_pytest/python.py
336,complex conditional,long if,6,3,../input_projects/py_projects/pytest/src/_pytest/reports.py
458,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/reports.py
552,complex conditional,long if,6,3,../input_projects/py_projects/pytest/src/_pytest/reports.py
133,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/doctest.py
38,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/setuponly.py
56,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/setuponly.py
84,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/setuponly.py
575,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/nodes.py
294,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/main.py
718,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/main.py
866,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/main.py
905,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/main.py
968,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/main.py
87,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
302,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
446,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
604,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
661,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
690,complex conditional,long if,7,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
799,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
817,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
848,complex conditional,long if,10,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
923,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
1061,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
1070,complex conditional,long if,5,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
1103,complex conditional,long if,4,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
1114,complex conditional,long if,11,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
1210,complex conditional,long if,10,3,../input_projects/py_projects/pytest/src/_pytest/_py/path.py
