Line,Smell,Number of Lines,Threshold,File
1658,long method,296,100,../input_projects/multi_projects/node/configure.py
202,long method,250,100,../input_projects/multi_projects/node/deps/v8/tools/gen-inlining-tests.py
638,long method,134,100,../input_projects/multi_projects/node/deps/v8/tools/release/test_scripts.py
774,long method,122,100,../input_projects/multi_projects/node/deps/v8/tools/release/test_scripts.py
49,long method,190,100,../input_projects/multi_projects/node/deps/v8/tools/release/roll_merge_gerrit.py
113,long method,165,100,../input_projects/multi_projects/node/deps/v8/tools/mb/mb.py
905,long method,135,100,../input_projects/multi_projects/node/deps/v8/tools/mb/mb.py
635,long method,141,100,../input_projects/multi_projects/node/deps/v8/tools/callstats.py
28,long method,107,100,../input_projects/multi_projects/node/deps/v8/tools/generate-runtime-call-stats.py
209,long method,114,100,../input_projects/multi_projects/node/deps/v8/tools/perf-compare.py
1142,long method,260,100,../input_projects/multi_projects/node/deps/v8/tools/run_perf.py
664,long method,164,100,../input_projects/multi_projects/node/deps/v8/tools/gen-postmortem-metadata.py
559,long method,147,100,../input_projects/multi_projects/node/deps/v8/tools/gcmole/gcmole.py
826,long method,116,100,../input_projects/multi_projects/node/deps/v8/third_party/jinja2/compiler.py
1157,long method,137,100,../input_projects/multi_projects/node/deps/v8/third_party/jinja2/compiler.py
221,long method,118,100,../input_projects/multi_projects/node/deps/v8/third_party/jinja2/utils.py
477,long method,117,100,../input_projects/multi_projects/node/deps/v8/third_party/jinja2/lexer.py
667,long method,199,100,../input_projects/multi_projects/node/deps/v8/third_party/jinja2/lexer.py
354,long method,120,100,../input_projects/multi_projects/node/deps/v8/third_party/jinja2/ext.py
53,long method,122,100,../input_projects/multi_projects/node/deps/v8/third_party/inspector_protocol/pdl.py
236,long method,315,100,../input_projects/multi_projects/node/deps/v8/third_party/inspector_protocol/check_protocol_compatibility.py
238,long method,142,100,../input_projects/multi_projects/node/deps/v8/third_party/inspector_protocol/check_protocol_compatibility.py
382,long method,122,100,../input_projects/multi_projects/node/deps/v8/third_party/inspector_protocol/check_protocol_compatibility.py
598,long method,134,100,../input_projects/multi_projects/node/deps/v8/third_party/inspector_protocol/code_generator.py
140,long method,110,100,../input_projects/multi_projects/node/deps/v8/PRESUBMIT.py
