Line,Smell,Number of Lines,Threshold_nol,Number of Children,Threshold_noc,File
40,long class,179,200,34,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/condition/EnabledOnJreIntegrationTests.java
36,long class,405,200,38,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/DisplayNameGenerationTests.java
42,long class,295,200,29,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertLinesMatchAssertionsTests.java
27,long class,741,200,56,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertNotEqualsAssertionsTests.java
36,long class,283,200,20,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertThrowsExactlyAssertionsTests.java
34,long class,211,200,29,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssumptionsTests.java
69,long class,1344,200,141,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TempDirectoryPerContextTests.java
1055,long class,297,200,42,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TempDirectoryPerContextTests.java
55,long class,658,200,46,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestInstanceFactoryTests.java
56,long class,345,200,41,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/RepeatedTestTests.java
53,long class,517,200,42,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/LifecycleMethodExecutionExceptionHandlerTests.java
95,long class,1307,200,137,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TempDirectoryPerDeclarationTests.java
719,long class,297,200,42,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TempDirectoryPerDeclarationTests.java
37,long class,348,200,34,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/BeforeAndAfterAllTests.java
42,long class,327,200,24,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TempDirectoryCleanupTests.java
44,long class,226,200,14,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/OrderedClassTests.java
33,long class,227,200,24,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestInstancePostProcessorAndPreDestroyCallbackTests.java
62,long class,683,200,67,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/OrderedMethodTests.java
43,long class,422,200,30,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/BeforeAndAfterTestExecutionCallbackTests.java
65,long class,436,200,46,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/ParameterResolverTests.java
60,long class,696,200,52,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/ProgrammaticExtensionRegistrationTests.java
68,long class,783,200,75,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TimeoutExtensionTests.java
50,long class,305,200,34,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/InvocationInterceptorTests.java
39,long class,393,200,34,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestInstancePreConstructCallbackTests.java
40,long class,484,200,31,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/BeforeAndAfterEachTests.java
78,long class,660,200,51,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/ExtensionRegistrationViaParametersAndFieldsTests.java
42,long class,269,200,18,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/OrderedProgrammaticExtensionRegistrationTests.java
61,long class,358,200,42,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestWatcherTests.java
65,long class,468,200,30,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/DynamicNodeGenerationTests.java
28,long class,118,200,22,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/predicates/IsTestMethodTests.java
92,long class,700,200,57,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/DiscoverySelectorResolverTests.java
52,long class,307,200,28,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/ExceptionHandlingTests.java
35,long class,248,200,29,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/TestClassInheritanceTests.java
35,long class,217,200,21,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/StandardTestClassTests.java
42,long class,423,200,48,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/ParameterResolutionUtilsTests.java
60,long class,285,200,16,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/ExtensionContextTests.java
52,long class,354,200,32,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/JupiterTestDescriptorTests.java
36,long class,216,200,19,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/DisplayNameUtilsTests.java
79,long class,713,200,67,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/TestTemplateInvocationTests.java
43,long class,326,200,27,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/NestedTestClassesTests.java
68,long class,999,200,59,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/TestInstanceLifecycleTests.java
78,long class,402,200,37,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/TempDirectory.java
38,long class,194,200,23,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/TimeoutExtension.java
29,long class,166,200,23,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/execution/JupiterEngineExecutionContext.java
69,long class,255,200,23,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/descriptor/TestMethodTestDescriptor.java
85,long class,440,200,36,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/descriptor/ClassBasedTestDescriptor.java
48,long class,328,200,1,20,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/Constants.java
