Line,Smell,Threshold,File
167,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
179,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
195,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
208,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
214,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
230,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
243,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
249,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
265,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
271,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
277,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
291,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
298,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
311,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
323,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
335,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
359,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
374,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
386,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
400,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/suite/engine/SuiteEngineTests.java
394,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/engine/support/hierarchical/ParallelExecutionIntegrationTests.java
828,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/engine/support/hierarchical/ParallelExecutionIntegrationTests.java
45,long message chain,4,../input_projects/java_projects/junit5/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/DemoClassTestDescriptor.java
677,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java
687,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java
697,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java
708,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java
715,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java
725,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java
735,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java
765,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java
775,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java
785,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java
800,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java
809,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java
900,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/ParameterizedTestIntegrationTests.java
111,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/converter/DefaultArgumentConverterTests.java
117,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/converter/DefaultArgumentConverterTests.java
184,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/provider/CsvFileArgumentsProviderTests.java
215,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/provider/CsvFileArgumentsProviderTests.java
240,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/provider/CsvFileArgumentsProviderTests.java
253,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/provider/CsvFileArgumentsProviderTests.java
266,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/provider/CsvFileArgumentsProviderTests.java
280,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/provider/CsvFileArgumentsProviderTests.java
385,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/provider/CsvFileArgumentsProviderTests.java
415,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/provider/CsvFileArgumentsProviderTests.java
431,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/provider/CsvFileArgumentsProviderTests.java
466,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/provider/CsvFileArgumentsProviderTests.java
482,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/provider/CsvFileArgumentsProviderTests.java
307,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/test/java/org/junit/jupiter/params/provider/CsvArgumentsProviderTests.java
71,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/main/java/org/junit/jupiter/params/provider/CsvFileArgumentsProvider.java
182,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/main/java/org/junit/jupiter/params/ParameterizedTestMethodContext.java
199,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-params/src/main/java/org/junit/jupiter/params/ParameterizedTestMethodContext.java
28,long message chain,4,../input_projects/java_projects/junit5/junit-platform-launcher/src/testFixtures/java/org/junit/platform/launcher/core/LauncherFactoryForTestingPurposesOnly.java
79,long message chain,4,../input_projects/java_projects/junit5/junit-platform-launcher/src/main/java/org/junit/platform/launcher/core/DefaultDiscoveryRequest.java
143,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/FailAssertionsTests.java
538,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TempDirectoryPerContextTests.java
289,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/RepeatedTestTests.java
228,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TempDirectoryPerDeclarationTests.java
139,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/OrderedClassTests.java
315,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/OrderedMethodTests.java
334,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/OrderedMethodTests.java
288,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/ProgrammaticExtensionRegistrationTests.java
290,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TimeoutExtensionTests.java
205,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/ExtensionRegistrationViaParametersAndFieldsTests.java
225,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/ExtensionRegistrationViaParametersAndFieldsTests.java
87,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestWatcherTests.java
101,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestWatcherTests.java
115,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestWatcherTests.java
129,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestWatcherTests.java
181,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestWatcherTests.java
183,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestWatcherTests.java
757,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/DiscoverySelectorResolverTests.java
77,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/JupiterEngineExecutionContextTests.java
141,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/TestFactoryTestDescriptorTests.java
382,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/TestTemplateInvocationTests.java
624,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/TestTemplateInvocationTests.java
150,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/DefaultExecutionModeTests.java
154,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/DefaultExecutionModeTests.java
123,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/DefaultExecutionModeTests.java
409,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/TempDirectory.java
78,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/extension/TestInfoParameterResolver.java
116,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/MethodSelectorResolver.java
51,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/MethodOrderingVisitor.java
35,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/DiscoverySelectorResolver.java
60,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/ClassOrderingVisitor.java
96,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/discovery/ClassSelectorResolver.java
53,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/execution/ConditionEvaluator.java
105,long message chain,4,../input_projects/java_projects/junit5/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/descriptor/TestTemplateTestDescriptor.java
