Line,Smell,Cause,Number of Conditions,Threshold,File
630,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/webbrowser.py
155,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/nntplib.py
360,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/nntplib.py
48,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/DocXMLRPCServer.py
178,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/DocXMLRPCServer.py
158,complex conditional,long if,8,3,../input_projects/multi_projects/jython/lib-python/2.7/UserString.py
179,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/UserString.py
13,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/signals.py
177,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/runner.py
85,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/result.py
166,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/result.py
102,complex conditional,long if,8,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/loader.py
183,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/loader.py
243,complex conditional,long if,10,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/loader.py
495,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/case.py
546,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/case.py
579,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/case.py
640,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/case.py
665,complex conditional,long if,9,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/case.py
913,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/case.py
139,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/unittest/main.py
31,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/dis.py
87,complex conditional,long if,10,3,../input_projects/multi_projects/jython/lib-python/2.7/dis.py
125,complex conditional,long if,10,3,../input_projects/multi_projects/jython/lib-python/2.7/dis.py
165,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/dis.py
202,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/dis.py
130,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/formatter.py
160,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/formatter.py
182,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/formatter.py
237,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/formatter.py
578,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/bdb.py
125,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/cmd.py
182,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/cmd.py
261,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/cmd.py
298,complex conditional,long if,8,3,../input_projects/multi_projects/jython/lib-python/2.7/cmd.py
68,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/curses/textpad.py
88,complex conditional,long if,29,3,../input_projects/multi_projects/jython/lib-python/2.7/curses/textpad.py
84,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/tabnanny.py
119,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/tabnanny.py
161,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/tabnanny.py
282,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/tabnanny.py
155,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/textwrap.py
178,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/textwrap.py
393,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/textwrap.py
166,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/base64.py
231,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/base64.py
156,complex conditional,long if,22,3,../input_projects/multi_projects/jython/lib-python/2.7/HTMLParser.py
238,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/HTMLParser.py
334,complex conditional,long if,9,3,../input_projects/multi_projects/jython/lib-python/2.7/HTMLParser.py
371,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/HTMLParser.py
71,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/cgitb.py
86,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/cgitb.py
157,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/cgitb.py
235,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/cgitb.py
28,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/macurl2path.py
199,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/StringIO.py
228,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/StringIO.py
125,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/pyclbr.py
156,complex conditional,long if,27,3,../input_projects/multi_projects/jython/lib-python/2.7/pyclbr.py
334,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/pyclbr.py
185,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_support.py
369,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_support.py
388,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_support.py
412,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_support.py
811,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_support.py
1041,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_support.py
1165,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_support.py
1182,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_support.py
140,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_cgi.py
224,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_poplib.py
28,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_ttk_guionly.py
24,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_telnetlib.py
1208,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_optparse.py
347,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_urllib2.py
168,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_strftime.py
569,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
581,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
673,complex conditional,long if,9,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
858,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
930,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
941,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
963,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
1072,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
1215,complex conditional,long if,26,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
1305,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
1937,complex conditional,long if,8,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
1986,complex conditional,long if,8,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
2053,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
2122,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/_mock_backport.py
242,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_posix.py
432,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_posix.py
311,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_os.py
671,complex conditional,long if,14,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_os.py
40,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_select.py
2339,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_decimal.py
31,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_fcntl.py
594,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_grammar.py
40,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_pow.py
59,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_mutants.py
240,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_cmd.py
218,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_struct.py
1743,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_io.py
1759,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_io.py
2648,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_io.py
297,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_multibytecodec_support.py
160,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_functools.py
228,complex conditional,long if,11,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_bsddb.py
2135,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_datetime.py
2941,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_datetime.py
223,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_imaplib.py
192,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/test/pystone.py
255,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/pystone.py
425,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_ssl.py
479,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_ssl.py
488,complex conditional,long if,11,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_ssl.py
1090,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_ssl.py
1715,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_set.py
227,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_site.py
300,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_site.py
367,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_site.py
407,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_signal.py
90,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_socketserver.py
190,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_hash.py
71,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_pyclbr.py
96,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_pyclbr.py
275,complex conditional,long if,35,3,../input_projects/multi_projects/jython/lib-python/2.7/test/regrtest.py
457,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/test/regrtest.py
481,complex conditional,long if,14,3,../input_projects/multi_projects/jython/lib-python/2.7/test/regrtest.py
607,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/regrtest.py
616,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/regrtest.py
826,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/regrtest.py
851,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/regrtest.py
1468,complex conditional,long if,11,3,../input_projects/multi_projects/jython/lib-python/2.7/test/regrtest.py
1531,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/regrtest.py
15,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_asynchat.py
208,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_coercion.py
925,complex conditional,long if,16,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_re.py
35,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/string_tests.py
153,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/sortperf.py
978,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_float.py
169,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_platform.py
14,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_complex.py
50,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_complex.py
24,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_codeop.py
46,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/time_hashlib.py
159,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_urllib2_localnet.py
37,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_xrange.py
57,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_xrange.py
921,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_codecs.py
671,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_long.py
801,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_long.py
28,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_format.py
255,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_format.py
982,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_math.py
1693,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_argparse.py
4202,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_argparse.py
128,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_poll.py
117,complex conditional,long if,8,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_pty.py
257,complex conditional,long if,17,3,../input_projects/multi_projects/jython/lib-python/2.7/test/test_ftplib.py
112,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/gettext.py
162,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/gettext.py
245,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/gettext.py
295,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/gettext.py
325,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/gettext.py
425,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/gettext.py
401,complex conditional,long if,22,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-irix6/flp.py
24,complex conditional,long if,8,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-irix6/panelparser.py
53,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-irix6/cdplayer.py
67,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-irix6/panel.py
118,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-irix6/panel.py
98,complex conditional,long if,12,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-irix6/cddb.py
31,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-irix6/readcd.py
89,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-irix6/readcd.py
101,complex conditional,long if,9,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-irix6/readcd.py
130,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-irix6/readcd.py
143,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-irix6/readcd.py
201,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-irix6/readcd.py
142,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/wave.py
453,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/wave.py
164,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/rfc822.py
177,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/rfc822.py
266,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/rfc822.py
311,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/rfc822.py
347,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/rfc822.py
479,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/rfc822.py
564,complex conditional,long if,10,3,../input_projects/multi_projects/jython/lib-python/2.7/rfc822.py
623,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/rfc822.py
648,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/rfc822.py
670,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/rfc822.py
704,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/rfc822.py
762,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/rfc822.py
982,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/rfc822.py
41,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/netrc.py
75,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/netrc.py
400,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/heapq.py
60,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/multifile.py
140,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/modulefinder.py
214,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/modulefinder.py
289,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/modulefinder.py
379,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/modulefinder.py
402,complex conditional,long if,14,3,../input_projects/multi_projects/jython/lib-python/2.7/modulefinder.py
555,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/modulefinder.py
68,complex conditional,long if,9,3,../input_projects/multi_projects/jython/lib-python/2.7/hashlib.py
117,complex conditional,long if,8,3,../input_projects/multi_projects/jython/lib-python/2.7/markupbase.py
189,complex conditional,long if,19,3,../input_projects/multi_projects/jython/lib-python/2.7/markupbase.py
278,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/markupbase.py
294,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/markupbase.py
303,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/markupbase.py
330,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/markupbase.py
343,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/markupbase.py
362,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/markupbase.py
148,complex conditional,long if,11,3,../input_projects/multi_projects/jython/lib-python/2.7/cgi.py
233,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/cgi.py
263,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/cgi.py
430,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/cgi.py
441,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/cgi.py
700,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/cgi.py
118,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/hotshot/log.py
56,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/fnmatch.py
92,complex conditional,long if,9,3,../input_projects/multi_projects/jython/lib-python/2.7/fnmatch.py
114,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/queues.py
113,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/__init__.py
102,complex conditional,long if,31,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/forking.py
472,complex conditional,long if,9,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/forking.py
87,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/connection.py
104,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/connection.py
181,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/connection.py
329,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/connection.py
151,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/synchronize.py
176,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/synchronize.py
218,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/process.py
137,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/sharedctypes.py
603,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/pool.py
108,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/managers.py
609,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/multiprocessing/managers.py
198,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/warnings.py
256,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/warnings.py
385,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/warnings.py
68,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/SimpleHTTPServer.py
592,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/subprocess.py
631,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/subprocess.py
702,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/subprocess.py
755,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/subprocess.py
782,complex conditional,long if,119,3,../input_projects/multi_projects/jython/lib-python/2.7/subprocess.py
284,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/SimpleXMLRPCServer.py
320,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/SimpleXMLRPCServer.py
524,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/SimpleXMLRPCServer.py
112,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/imputil.py
453,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/imputil.py
468,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/imputil.py
588,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/imputil.py
162,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/profile.py
159,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/filecmp.py
48,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/msilib/__init__.py
87,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/msilib/__init__.py
104,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/msilib/__init__.py
308,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/msilib/__init__.py
460,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/codecs.py
514,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/codecs.py
540,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/codecs.py
872,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/codecs.py
49,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/uu.py
178,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/uu.py
169,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-os2emx/pwd.py
145,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/plat-os2emx/grp.py
199,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/fileinput.py
302,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/fileinput.py
41,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/os.py
148,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/os.py
408,complex conditional,long if,7,3,../input_projects/multi_projects/jython/lib-python/2.7/os.py
520,complex conditional,long if,8,3,../input_projects/multi_projects/jython/lib-python/2.7/os.py
654,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/os.py
497,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/difflib.py
571,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/difflib.py
911,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/difflib.py
1015,complex conditional,long if,6,3,../input_projects/multi_projects/jython/lib-python/2.7/difflib.py
1045,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/difflib.py
1201,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/difflib.py
1476,complex conditional,long if,12,3,../input_projects/multi_projects/jython/lib-python/2.7/difflib.py
1572,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/difflib.py
202,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
281,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
298,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
568,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
640,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
647,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
766,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
871,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
1019,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
1261,complex conditional,long if,5,3,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
1345,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
1439,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
1495,complex conditional,long if,4,3,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
