Line,Smell,Threshold,File
176,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/FunctionalInterfaceSetTest.java
184,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/FunctionalInterfaceSetTest.java
195,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/FunctionalInterfaceSetTest.java
203,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/FunctionalInterfaceSetTest.java
213,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/FunctionalInterfaceSetTest.java
221,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/FunctionalInterfaceSetTest.java
278,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/FunctionalInterfaceSetTest.java
301,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/FunctionalInterfaceSetTest.java
347,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/FunctionalInterfaceSetTest.java
371,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/FunctionalInterfaceSetTest.java
28,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/runner/JMHRunnerTest.java
115,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/MaxTest.java
239,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/IntListJMHTest.java
249,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/IntListJMHTest.java
259,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/IntListJMHTest.java
363,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/IntListJMHTest.java
73,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/AnagramListTest.java
97,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/AnagramListTest.java
109,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/AnagramListTest.java
122,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/AnagramListTest.java
135,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/AnagramListTest.java
148,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/AnagramListTest.java
72,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/MaxByIntTest.java
78,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/MaxByIntTest.java
92,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/MaxByIntTest.java
99,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/MaxByIntTest.java
106,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/MaxByIntTest.java
113,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/MaxByIntTest.java
98,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/AnagramSetTest.java
159,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/AnagramSetTest.java
172,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/AnagramSetTest.java
186,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/AnagramSetTest.java
64,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/list/ListIterationTest.java
94,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/list/ListIterationTest.java
63,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/set/sorted/SortedSetIterationTest.java
93,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/set/sorted/SortedSetIterationTest.java
108,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/jmh-tests/src/main/java/org/eclipse/collections/impl/jmh/set/sorted/SortedSetIterationTest.java
518,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/parallel/ParallelIterateTest.java
713,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/parallel/ParallelIterateTest.java
736,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/parallel/ParallelIterateTest.java
358,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/collection/mutable/primitive/AbstractMutableBooleanCollectionTestCase.java
359,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/collection/mutable/primitive/AbstractMutableBooleanCollectionTestCase.java
60,long message chain,4,../input_projects/java_projects/eclipse-collections-11.1.0/unit-tests/src/test/java/org/eclipse/collections/impl/collection/immutable/primitive/AbstractImmutableBooleanCollectionTestCase.java
