Line,Smell,Cause,Number of Conditions,Threshold,File
317,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/admin/wagtail_hooks.py
119,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/action_menu.py
278,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/admin/action_menu.py
76,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/rich_text/converters/editor_html.py
412,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/admin/rich_text/converters/html_to_contentstate.py
24,complex conditional,long if,7,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/collection_privacy.py
76,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/chooser.py
87,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/chooser.py
288,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/chooser.py
609,complex conditional,long if,10,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/chooser.py
24,complex conditional,long if,7,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/page_privacy.py
682,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/workflows.py
294,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/generic/mixins.py
346,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/generic/mixins.py
419,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/generic/mixins.py
647,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/generic/mixins.py
180,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/generic/models.py
1182,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/generic/models.py
139,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/generic/chooser.py
153,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/generic/chooser.py
22,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/generic/permissions.py
121,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/generic/workflow.py
265,complex conditional,long if,7,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/generic/base.py
355,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/generic/base.py
43,complex conditional,long if,8,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/delete.py
110,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/create.py
34,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/bulk_actions/delete.py
68,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/bulk_actions/unpublish.py
27,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/convert_alias.py
396,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/edit.py
501,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/edit.py
590,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/edit.py
739,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/edit.py
38,complex conditional,long if,8,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/copy.py
287,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/listing.py
29,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/move.py
86,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/move.py
15,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/ordering.py
35,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/admin/views/pages/search.py
99,complex conditional,long if,8,3,../input_projects/multi_projects/wagtail/wagtail/admin/compare.py
285,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/compare.py
405,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/compare.py
433,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/admin/compare.py
474,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/admin/compare.py
581,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/compare.py
758,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/compare.py
820,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/admin/compare.py
72,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/filters.py
110,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/admin/filters.py
136,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/admin/filters.py
71,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/management/commands/fixtree.py
134,complex conditional,long if,8,3,../input_projects/multi_projects/wagtail/wagtail/management/commands/fixtree.py
51,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/management/commands/publish_scheduled.py
